token,tag
Service,O
Corp,O
.,O
International,O
said,O
it,O
expects,O
to,O
report,O
net,O
income,O
of,O
15,O
cents,O
a,O
share,O
for,O
the,B-DATE
third,I-DATE
quarter,I-DATE
.,O
The,O
company,O
said,O
it,O
expects,O
to,O
release,O
third,O
-,O
quarter,O
results,O
in,O
mid,B-DATE
-,I-DATE
November,I-DATE
.,O
The,O
funeral,O
home,O
and,O
cemetery,O
operator,O
changed,O
from,O
a,O
fiscal,O
year,O
to,O
a,O
calendar,O
year,O
in,O
December,B-DATE
.,O
In,O
the,B-DATE
comparable,I-DATE
year,I-DATE
-,I-DATE
ago,I-DATE
quarter,I-DATE
",",O
the,O
second,B-DATE
quarter,I-DATE
ended,O
Oct,B-DATE
.,I-DATE
31,I-DATE
",",O
Service,O
Corp,O
.,O
had,O
a,O
loss,O
of,O
about,O
$,O
12,O
.,O
5,O
million,O
",",O
or,O
26,O
cents,O
a,O
share,O
",",O
on,O
revenue,O
of,O
$,O
175,O
.,O
4,O
million,O
.,O
Results,O
for,O
that,B-DATE
quarter,I-DATE
included,O
a,O
$,O
30,O
million,O
",",O
or,O
40,O
cents,O
a,O
share,O
",",O
write,O
-,O
down,O
associated,O
with,O
the,O
consolidation,O
of,O
a,O
facility,O
.,O
