token,tag
Cie,O
.,O
de,O
Navigation,O
Mixte,O
Chairman,O
Marc,O
Fournier,O
said,O
his,O
board,O
unanimously,O
rejected,O
as,O
too,O
low,O
the,O
$,O
1,O
.,O
77,O
billion,O
bid,O
by,O
Cie,O
.,O
Financiere,O
de,O
Paribas,O
to,O
bring,O
its,O
stake,O
in,O
Navigation,O
Mixte,O
to,O
66,O
.,O
7,O
%.,O
At,O
a,O
news,O
conference,O
",",O
Mr,O
.,O
Fournier,O
accused,O
Paribas,O
of,O
planning,O
to,O
pay,O
for,O
the,O
takeover,O
by,O
selling,O
parts,O
of,O
the,O
company,O
",",O
whose,O
interests,O
include,O
insurance,O
",",O
banking,O
",",O
tuna,O
canning,O
",",O
sugar,O
and,O
orange,O
juice,O
.,O
The,O
chairman,O
said,O
his,O
board,O
members,O
",",O
including,O
representatives,O
of,O
West,O
German,O
insurance,O
giant,O
Allianz,O
AG,O
and,O
French,O
banks,O
Credit,O
Lyonnais,O
and,O
Societe,O
Generale,O
",",O
hold,O
nearly,O
50,O
%,O
of,O
Navigation,O
Mixte,O
',O
s,O
capital,O
.,O
Mr,O
.,O
Fournier,O
said,O
that,O
as,O
Navigation,O
Mixte,O
chairman,O
",",O
he,O
is,O
prohibited,O
by,O
takeover,O
regulations,O
from,O
organizing,O
his,O
own,O
defense,O
or,O
doing,O
anything,O
besides,O
managing,O
current,O
company,O
business,O
.,O
But,O
sources,O
said,O
he,O
will,O
be,O
urging,O
his,O
allies,O
to,O
boost,O
their,O
stakes,O
in,O
Navigation,O
Mixte,O
",",O
which,O
is,O
being,O
traded,O
in,O
London,O
and,O
is,O
to,O
resume,O
trading,O
in,O
Paris,O
Tuesday,B-DATE
.,O
At,O
the,O
same,O
time,O
",",O
he,O
is,O
expected,O
to,O
seek,O
legal,O
and,O
regulatory,O
means,O
of,O
blocking,O
or,O
delaying,O
Paribas,O
',O
s,O
bid,O
.,O
For,O
the,O
moment,O
",",O
the,O
sources,O
said,O
",",O
he,O
has,O
decided,O
against,O
seeking,O
a,O
white,O
knight,O
or,O
organizing,O
a,O
counterbid,O
for,O
Paribas,O
.,O
Mr,O
.,O
Fournier,O
said,O
Navigation,O
Mixte,O
',O
s,O
1989,B-DATE
unconsolidated,O
",",O
or,O
parent,O
-,O
company,O
",",O
profit,O
is,O
likely,O
to,O
be,O
4,O
.,O
7,O
billion,O
francs,O
($,O
754,O
.,O
4,O
million,O
"),",O
up,O
from,O
633,O
.,O
8,O
million,O
francs,O
last,B-DATE
year,I-DATE
.,O
That,O
is,O
due,O
mostly,O
to,O
payments,O
from,O
Allianz,O
for,O
most,O
of,O
the,O
50,O
%,O
stake,O
it,O
has,O
agreed,O
to,O
acquire,O
in,O
Navigation,O
Mixte,O
',O
s,O
insurance,O
business,O
.,O
Mr,O
.,O
Fournier,O
said,O
the,O
exceptional,O
gain,O
would,O
mean,O
nearly,O
twice,O
as,O
high,O
a,O
dividend,O
this,B-DATE
year,I-DATE
as,O
last,B-DATE
.,O
If,O
holders,O
avoid,O
tendering,O
to,O
Paribas,O
",",O
he,O
added,O
",",O
they,O
can,O
expect,O
strong,O
dividends,O
again,O
next,B-DATE
year,I-DATE
.,O
Analysts,O
noted,O
that,O
over,O
the,B-DURATION
past,I-DURATION
20,I-DURATION
years,I-DURATION
",",O
Mr,O
.,O
Fournier,O
has,O
built,O
his,O
company,O
through,O
astute,O
stock,O
-,O
market,O
activity,O
and,O
has,O
warded,O
off,O
at,O
least,O
three,O
takeover,O
attempts,O
.,O
This,O
time,O
",",O
however,O
",",O
some,O
analysts,O
think,O
he,O
could,O
face,O
a,O
real,O
battle,O
.,O
"""",O
Without,O
some,O
unexpected,O
"""",O
coup,O
de,O
theatre,O
""",",O
I,O
don,O
',O
t,O
see,O
what,O
will,O
block,O
the,O
Paribas,O
bid,O
",""",O
said,O
Philippe,O
de,O
Cholet,O
",",O
analyst,O
at,O
the,O
brokerage,O
Cholet,O
-,O
Dupont,O
amp,O
Cie,O
.,O
Mr,O
.,O
de,O
Cholet,O
said,O
Mr,O
.,O
Fournier,O
',O
s,O
biggest,O
hope,O
was,O
to,O
somehow,O
persuade,O
regulatory,O
authorities,O
to,O
block,O
the,O
bid,O
.,O
Paribas,O
still,O
needs,O
the,O
go,O
-,O
ahead,O
from,O
the,O
Commission,O
des,O
Operations,O
de,O
Bourse,O
",",O
a,O
government,O
regulatory,O
agency,O
",",O
but,O
analysts,O
said,O
that,O
is,O
considered,O
likely,O
.,O
Mr,O
.,O
Fournier,O
also,O
noted,O
that,O
Navigation,O
Mixte,O
joined,O
Paribas,O
',O
s,O
core,O
of,O
shareholders,O
when,O
Paribas,O
was,O
denationalized,O
in,O
1987,B-DATE
",",O
and,O
said,O
it,O
now,B-DATE
holds,O
just,O
under,O
5,O
%,O
of,O
Paribas,O
',O
s,O
shares,O
.,O
Once,O
he,O
realized,O
that,O
Paribas,O
',O
s,O
intentions,O
weren,O
',O
t,O
friendly,O
",",O
he,O
said,O
",",O
but,O
before,O
the,O
bid,O
was,O
launched,O
",",O
he,O
sought,O
approval,O
to,O
boost,O
his,O
Paribas,O
stake,O
above,O
10,O
%.,O
The,O
petition,O
is,O
still,O
pending,O
",",O
but,O
Mr,O
.,O
Fournier,O
downplayed,O
the,O
likelihood,O
of,O
his,O
organizing,O
a,O
takeover,O
bid,O
of,O
his,O
own,O
for,O
the,O
much,O
-,O
larger,O
Paribas,O
.,O
One,O
big,O
question,O
now,B-DATE
is,O
the,O
likely,O
role,O
of,O
Mr,O
.,O
Fournier,O
',O
s,O
allies,O
.,O
Mr,O
.,O
Fournier,O
said,O
the,O
large,O
institutions,O
that,O
hold,O
nearly,O
50,O
%,O
of,O
Navigation,O
Mixte,O
',O
s,O
capital,O
all,O
strongly,O
support,O
him,O
",",O
but,O
some,O
analysts,O
said,O
they,O
aren,O
',O
t,O
so,O
sure,O
.,O
Allianz,O
",",O
for,O
example,O
",",O
has,O
said,O
in,O
official,O
comments,O
so,O
far,O
that,O
it,O
will,O
remain,O
neutral,O
.,O
Paribas,O
is,O
Allianz,O
',O
s,O
lead,O
French,O
bank,O
.,O
Paribas,O
said,O
Monday,B-DATE
that,O
it,O
intends,O
to,O
bid,O
to,O
boost,O
its,O
stake,O
in,O
Navigation,O
Mixte,O
to,O
66,O
.,O
7,O
"%,",O
from,O
the,O
18,O
.,O
7,O
%,O
it,O
already,O
owns,O
.,O
The,O
purchase,O
of,O
the,O
additional,O
48,O
%,O
stake,O
is,O
expected,O
to,O
cost,O
more,O
than,O
11,O
billion,O
francs,O
($,O
1,O
.,O
77,O
billion,O
).,O
Paribas,O
says,O
it,O
will,O
offer,O
1,O
",",O
850,O
francs,O
($,O
296,O
.,O
95,O
),O
each,O
for,O
Navigation,O
Mixte,O
shares,O
that,O
enjoy,O
full,O
dividend,O
rights,O
",",O
and,O
1,O
",",O
800,O
francs,O
each,O
for,O
a,O
block,O
of,O
shares,O
issued,O
July,B-DATE
1,I-DATE
",",O
which,O
will,O
receive,O
only,O
partial,O
dividends,O
this,B-DATE
year,I-DATE
.,O
Alternatively,O
",",O
it,O
is,O
to,O
offer,O
three,O
Paribas,O
shares,O
for,O
one,O
Navigation,O
Mixte,O
share,O
.,O
The,O
Paribas,O
offer,O
values,O
Navigation,O
Mixte,O
at,O
about,O
23,O
billion,O
francs,O
",",O
depending,O
on,O
