token,tag
Coast,O
Savings,O
Financial,O
Inc,O
.,O
reported,O
a,O
third,B-DATE
-,I-DATE
quarter,I-DATE
loss,O
",",O
citing,O
a,O
previously,O
announced,O
capital,O
restructuring,O
program,O
.,O
The,O
Los,O
Angeles,O
thrift,O
holding,O
company,O
said,O
it,O
had,O
a,O
loss,O
of,O
$,O
92,O
.,O
2,O
million,O
",",O
or,O
$,O
6,O
.,O
98,O
a,O
share,O
",",O
for,O
the,B-DATE
quarter,I-DATE
ended,O
Sept,B-DATE
.,I-DATE
30,I-DATE
.,O
Coast,O
earned,O
$,O
10,O
.,O
2,O
million,O
",",O
or,O
67,O
cents,O
a,O
share,O
",",O
in,O
the,B-DATE
year,I-DATE
-,I-DATE
ago,I-DATE
quarter,I-DATE
.,O
The,O
year,B-DATE
-,I-DATE
ago,I-DATE
results,O
have,O
been,O
restated,O
to,O
comply,O
with,O
government,O
regulations,O
.,O
The,O
restructuring,O
program,O
is,O
designed,O
to,O
increase,O
the,O
company,O
',O
s,O
tangible,O
capital,O
ratio,O
.,O
It,O
includes,O
removing,O
$,O
242,O
million,O
in,O
good,O
will,O
from,O
the,O
books,O
",",O
issuing,O
$,O
150,O
million,O
in,O
preferred,O
stock,O
and,O
commencing,O
an,O
exchange,O
offer,O
for,O
$,O
52,O
million,O
in,O
convertible,O
bonds,O
.,O
During,O
the,B-DATE
third,I-DATE
quarter,I-DATE
",",O
the,O
company,O
charged,O
about,O
$,O
46,O
million,O
against,O
earnings,O
in,O
reducing,O
goodwill,O
",",O
added,O
$,O
20,O
million,O
to,O
its,O
general,O
loan,O
loss,O
reserves,O
and,O
established,O
a,O
$,O
30,O
million,O
reserve,O
for,O
its,O
high,O
-,O
yield,O
bond,O
portfolio,O
.,O
The,O
company,O
said,O
its,O
junk,O
-,O
bond,O
portfolio,O
after,O
these,O
moves,O
had,O
been,O
reduced,O
to,O
less,O
than,O
1,O
%,O
of,O
assets,O
.,O
