token,tag
NAIROBI,O
",",O
Kenya,O
(,O
AP,O
),O
_,O
Suspected,O
bombs,O
exploded,O
outside,O
the,O
U,O
.,O
S,O
.,O
embassies,O
in,O
the,O
Kenyan,O
and,O
Tanzanian,O
capitals,O
Friday,B-DATE
",",O
killing,O
dozens,O
of,O
people,O
",",O
witnesses,O
said,O
.,O
The,O
American,O
ambassador,O
to,O
Kenya,O
was,O
among,O
hundreds,O
injured,O
",",O
a,O
local,O
TV,O
said,O
.,O
``,O
It,O
was,O
definitely,O
a,O
bomb,O
",''",O
said,O
a,O
U,O
.,O
S,O
.,O
Embassy,O
official,O
in,O
Nairobi,O
",",O
who,O
refused,O
to,O
identify,O
himself,O
.,O
``,O
You,O
can,O
see,O
a,O
huge,O
crater,O
behind,O
the,O
building,O
",",O
and,O
a,O
bomb,O
went,O
off,O
at,O
the,O
embassy,O
in,O
Tanzania,O
at,O
the,O
same,O
time,O
",''",O
he,O
said,O
.,O
