token,tag
National,O
Intergroup,O
Inc,O
.,O
said,O
it,O
expects,O
to,O
report,O
a,O
charge,O
of,O
$,O
5,O
.,O
3,O
million,O
related,O
to,O
the,O
sale,O
of,O
its,O
aluminum,O
unit,O
',O
s,O
extrusion,O
division,O
for,O
the,B-DATE
third,I-DATE
quarter,I-DATE
.,O
The,O
company,O
said,O
it,O
has,O
agreed,O
to,O
sell,O
the,O
extrusion,O
division,O
for,O
$,O
15,O
million,O
to,O
R,O
.,O
D,O
.,O
Werner,O
Co,O
".,",O
a,O
closely,O
held,O
firm,O
based,O
in,O
Greenville,O
",",O
Pa,O
.,O
The,O
charge,O
is,O
offset,O
by,O
an,O
after,O
-,O
tax,O
gain,O
of,O
about,O
$,O
30,O
million,O
in,O
the,B-DATE
quarter,I-DATE
from,O
the,O
previously,O
announced,O
pact,O
to,O
sell,O
National,O
Aluminum,O
',O
s,O
rolling,O
division,O
.,O
National,O
Intergroup,O
in,O
the,B-DATE
year,I-DATE
-,I-DATE
ago,I-DATE
third,I-DATE
quarter,I-DATE
earned,O
$,O
22,O
.,O
5,O
million,O
",",O
or,O
97,O
cents,O
a,O
share,O
",",O
including,O
a,O
gain,O
of,O
$,O
18,O
million,O
from,O
the,O
sale,O
of,O
a,O
steel,O
tube,O
company,O
.,O
Revenue,O
was,O
$,O
778,O
.,O
6,O
million,O
.,O
The,O
company,O
also,O
said,O
it,O
continues,O
to,O
explore,O
all,O
options,O
concerning,O
the,O
possible,O
sale,O
of,O
National,O
Aluminum,O
',O
s,O
54,O
.,O
5,O
%,O
stake,O
in,O
an,O
aluminum,O
smelter,O
in,O
Hawesville,O
",",O
Ky,O
.,O
The,O
sale,O
of,O
the,O
extrusion,O
division,O
is,O
subject,O
to,O
audit,O
adjustments,O
for,O
working,O
capital,O
changes,O
through,O
the,O
closing,O
.,O
The,O
agreement,O
also,O
provides,O
for,O
potential,O
payments,O
of,O
additional,O
proceeds,O
to,O
National,O
Aluminum,O
over,O
the,B-DURATION
next,I-DURATION
two,I-DURATION
years,I-DURATION
",",O
depending,O
on,O
the,O
plant,O
',O
s,O
shipping,O
levels,O
.,O
The,O
extrusion,O
unit,O
produces,O
bare,O
and,O
painted,O
custom,O
extrusions,O
for,O
building,O
products,O
and,O
construction,O
industries,O
.,O
In,O
fiscal,B-DATE
1989,I-DATE
",",O
it,O
had,O
sales,O
of,O
about,O
$,O
40,O
million,O
and,O
an,O
operating,O
loss,O
of,O
$,O
1,O
.,O
5,O
million,O
.,O
