token,tag
CAMBREX,O
Corp,O
".,",O
Bayonne,O
",",O
N,O
.,O
J,O
".,",O
declared,O
its,O
initial,O
quarterly,O
of,O
five,O
cents,O
a,O
share,O
",",O
payable,O
Dec,B-DATE
.,I-DATE
1,I-DATE
to,O
stock,O
of,O
record,O
Nov,B-DATE
.,I-DATE
10,I-DATE
.,O
The,O
maker,O
of,O
specialty,O
chemicals,O
has,O
about,O
5,O
.,O
9,O
million,O
shares,O
outstanding,O
.,O
The,O
company,O
said,O
the,O
move,O
recognizes,O
its,O
strong,O
financial,O
position,O
.,O
Although,O
profits,O
were,O
"""",O
squeezed,O
"""",O
in,O
1989,B-DATE
",",O
mainly,O
as,O
a,O
result,O
of,O
higher,O
raw,O
-,O
material,O
costs,O
",",O
the,O
company,O
said,O
it,O
is,O
confident,O
about,O
future,O
earnings,O
and,O
cash,O
flow,O
for,O
1990,B-DATE
and,I-DATE
beyond,I-DATE
.,O
In,O
national,O
over,O
-,O
the,O
-,O
counter,O
trading,O
yesterday,B-DATE
",",O
Cambrex,O
shares,O
rose,O
50,O
cents,O
to,O
close,O
at,O
$,O
13,O
a,O
share,O
.,O
