token,tag
Coda,O
Energy,O
Inc,O
.,O
said,O
it,O
arranged,O
a,O
$,O
50,O
million,O
credit,O
facility,O
with,O
NCNB,O
Texas,O
National,O
Bank,O
",",O
a,O
unit,O
of,O
NCNB,O
Corp,O
".,",O
of,O
Charlotte,O
",",O
N,O
.,O
C,O
.,O
The,O
Dallas,O
oil,O
and,O
gas,O
concern,O
said,O
that,O
$,O
10,O
million,O
of,O
the,O
facility,O
would,O
be,O
used,O
to,O
consolidate,O
the,O
company,O
',O
s,O
$,O
8,O
.,O
1,O
million,O
of,O
existing,O
bank,O
debt,O
",",O
to,O
repurchase,O
4,O
million,O
of,O
its,O
4,O
.,O
9,O
million,O
shares,O
outstanding,O
of,O
Series,O
D,O
convertible,O
preferred,O
stock,O
",",O
and,O
to,O
purchase,O
a,O
10,O
%,O
net,O
-,O
profits,O
interest,O
in,O
certain,O
oil,O
and,O
gas,O
properties,O
from,O
one,O
of,O
its,O
existing,O
lenders,O
",",O
National,O
Canada,O
Corp,O
.,O
The,O
remaining,O
$,O
40,O
million,O
can,O
be,O
used,O
over,O
three,B-DURATION
years,I-DURATION
for,O
oil,O
and,O
gas,O
acquisitions,O
",",O
the,O
company,O
said,O
.,O
Ted,O
Eubank,O
",",O
Coda,O
',O
s,O
president,O
",",O
said,O
the,O
loan,O
carries,O
an,O
interest,O
rate,O
of,O
prime,O
plus,O
one,O
percentage,O
point,O
",",O
with,O
85,O
%,O
of,O
the,O
company,O
',O
s,O
net,O
oil,O
and,O
gas,O
revenue,O
each,B-SET
month,I-SET
dedicated,O
to,O
repayment,O
.,O
The,O
company,O
put,O
up,O
"""",O
virtually,O
all,O
"""",O
of,O
its,O
oil,O
and,O
gas,O
properties,O
as,O
collateral,O
",",O
he,O
said,O
.,O
