token,tag
HAVANA,O
(,O
AP,O
),O
--,O
Calling,O
the,O
mother,O
of,O
Elian,O
Gonzalez,O
``,O
an,O
excellent,O
girl,O
",''",O
President,O
Fidel,O
Castro,O
said,O
Friday,B-DATE
she,O
had,O
been,O
``,O
practically,O
kidnapped,O
'',O
by,O
the,O
boyfriend,O
who,O
perished,O
along,O
with,O
her,O
on,O
the,O
boat,O
wreck,O
her,O
6,O
-,O
year,O
-,O
old,O
son,O
survived,O
.,O
Castro,O
',O
s,O
remarks,O
to,O
a,O
conference,O
of,O
economists,O
were,O
aimed,O
at,O
those,O
who,O
say,O
that,O
Elian,O
should,O
remain,O
in,O
the,O
United,O
States,O
because,O
his,O
mother,O
sacrificed,O
his,O
life,O
to,O
take,O
her,O
to,O
``,O
freedom,O
",''",O
a,O
vision,O
he,O
called,O
a,O
cliche,O
.,O
He,O
placed,O
the,O
blame,O
on,O
Lazaro,O
Rafael,O
Munero,O
",",O
who,O
apparently,O
organized,O
the,O
ill,O
-,O
fated,O
journey,O
on,O
which,O
Elian,O
',O
s,O
mother,O
Elisabeth,O
Brotons,O
and,O
10,O
other,O
people,O
--,O
including,O
Munero,O
--,O
died,O
.,O
Castro,O
called,O
Munero,O
--,O
who,O
reportedly,O
drove,O
a,O
taxi,O
and,O
engaged,O
in,O
unofficial,O
businesses,O
in,O
the,O
Cuban,O
city,O
of,O
Cardenas,O
--,O
a,O
``,O
ruffian,O
'',O
on,O
whom,O
Cuban,O
police,O
had,O
amassed,O
'',O
100,O
pages,O
of,O
reports,O
.'',O
According,O
to,O
sources,O
quoted,O
by,O
the,O
Miami,O
Herald,O
",",O
Munero,O
had,O
fled,O
to,O
Florida,O
in,O
June,B-DATE
1998,I-DATE
and,O
returned,O
to,O
Cuba,O
later,B-DATE
that,I-DATE
year,I-DATE
",",O
only,O
to,O
be,O
jailed,O
for,O
several,O
months,O
.,O
``,O
The,O
mother,O
was,O
practically,O
kidnapped,O
along,O
with,O
the,O
boy,O
'',O
to,O
make,O
the,O
late,B-DATE
-,I-DATE
November,I-DATE
trip,O
",",O
Castro,O
said,O
.,O
The,O
Cuban,O
leader,O
said,O
Elian,O
had,O
been,O
especially,O
loved,O
by,O
his,O
