token,tag
NAIROBI,O
",",O
Kenya,O
(,O
AP,O
),O
_,O
U,O
.,O
S,O
.,O
Secretary,O
of,O
State,O
Madeleine,O
Albright,O
paid,O
tribute,O
Tuesday,B-DATE
to,O
bombing,O
victims,O
and,O
embassy,O
staffers,O
on,O
a,O
whirlwind,O
visit,O
to,O
East,O
Africa,O
",",O
and,O
promised,O
to,O
track,O
down,O
the,O
perpetrators,O
.,O
``,O
Together,O
",",O
we,O
promise,O
to,O
bring,O
to,O
justice,O
the,O
murderers,O
of,O
our,O
friends,O
",''",O
she,O
told,O
American,O
and,O
Tanzanian,O
workers,O
at,O
the,O
bomb,O
-,O
hit,O
U,O
.,O
S,O
.,O
Embassy,O
in,O
Dar,O
es,O
Salaam,O
",",O
Tanzania,O
.,O
Officials,O
in,O
Tanzania,O
and,O
Kenya,O
",",O
where,O
she,O
arrived,O
next,O
",",O
also,O
hoped,O
she,O
would,O
produce,O
new,O
aid,O
for,O
their,O
countries,O
",",O
where,O
the,O
Aug,B-DATE
.,I-DATE
7,I-DATE
terrorist,O
blasts,O
killed,O
257,O
people,O
in,O
Nairobi,O
and,O
Dar,O
es,O
Salaam,O
.,O
FBI,O
agents,O
",",O
meanwhile,O
",",O
pushed,O
ahead,O
with,O
their,O
all,O
-,O
out,O
investigation,O
into,O
the,O
bombings,O
.,O
Contrary,O
to,O
other,O
reports,O
",",O
the,O
FBI,O
and,O
Kenyan,O
police,O
said,O
Monday,B-DATE
that,O
a,O
suspect,O
who,O
was,O
returned,O
from,O
Pakistan,O
had,O
not,O
admitted,O
any,O
role,O
in,O
the,O
crimes,O
or,O
implicated,O
anyone,O
else,O
after,O
three,B-DURATION
days,I-DURATION
of,O
questioning,O
.,O
Albright,O
",",O
arriving,O
after,O
a,O
16,B-DURATION
-,I-DURATION
hour,I-DURATION
flight,O
",",O
spent,O
about,O
five,B-DURATION
hours,I-DURATION
in,O
Tanzania,O
before,O
heading,O
to,O
Nairobi,O
in,O
a,O
small,O
plane,O
when,O
an,O
engine,O
of,O
the,O
Boeing,O
747,O
she,O
had,O
flown,O
in,O
from,O
Washington,O
overheated,O
.,O
She,O
was,O
scheduled,O
to,O
lay,O
flowers,O
at,O
the,O
bombed,O
embassy,O
",",O
talk,O
to,O
Kenyan,O
embassy,O
guards,O
and,O
others,O
who,O
survived,O
the,O
blast,O
and,O
meet,O
with,O
President,O
Daniel,O
arap,O
Moi,O
in,O
a,O
five,B-DURATION
-,I-DURATION
hour,I-DURATION
visit,O
before,O
returning,O
home,O
.,O
In,O
Dar,O
es,O
Salaam,O
",",O
she,O
laid,O
a,O
wreath,O
next,O
to,O
the,O
crater,O
left,O
by,O
the,O
embassy,O
blast,O
that,O
killed,O
10,O
people,O
.,O
Then,O
she,O
handed,O
a,O
folded,O
American,O
flag,O
to,O
U,O
.,O
S,O
.,O
Marines,O
and,O
",",O
wearing,O
a,O
white,O
construction,O
hard,O
hat,O
",",O
toured,O
the,O
damage,O
inside,O
.,O
Reporters,O
also,O
were,O
allowed,O
inside,O
for,O
the,O
first,O
time,O
since,O
the,O
explosion,O
and,O
found,O
broken,O
glass,O
and,O
smashed,O
furniture,O
scattered,O
throughout,O
the,O
embassy,O
.,O
Albright,O
helped,O
hang,O
a,O
poster,O
advertising,O
a,O
reward,O
of,O
up,O
to,O
dlrs,O
2,O
million,O
for,O
information,O
leading,O
to,O
the,O
bombers,O
',O
arrest,O
.,O
She,O
then,O
lavished,O
praise,O
",",O
and,O
the,O
State,O
Department,O
',O
s,O
award,O
for,O
heroism,O
",",O
on,O
embassy,O
staffers,O
before,O
meeting,O
with,O
bombing,O
victims,O
at,O
the,O
Muhimbili,O
Medical,O
Center,O
and,O
with,O
government,O
officials,O
.,O
``,O
America,O
is,O
very,O
proud,O
of,O
you,O
",",O
all,O
of,O
you,O
_,O
Americans,O
and,O
Tanzanians,O
",''",O
she,O
told,O
the,O
staffers,O
.,O
``,O
I,O
am,O
truly,O
in,O
the,O
presence,O
of,O
heroes,O
.'',O
Albright,O
announced,O
a,O
gift,O
of,O
500,O
pounds,O
(,O
225,O
kilograms,O
),O
of,O
medical,O
supplies,O
to,O
Tanzania,O
and,O
Kenya,O
from,O
the,O
Walter,O
Reed,O
Army,O
Medical,O
Center,O
.,O
She,O
also,O
pledged,O
to,O
ask,O
Congress,O
to,O
approve,O
a,O
still,O
-,O
undetermined,O
amount,O
of,O
emergency,O
funding,O
to,O
pay,O
for,O
re,O
-,O
establishing,O
embassy,O
operations,O
in,O
Tanzania,O
and,O
Kenya,O
and,O
to,O
compensate,O
victims,O
',O
families,O
.,O
Officials,O
in,O
the,O
two,O
African,O
countries,O
are,O
counting,O
on,O
substantial,O
compensation,O
along,O
with,O
assurances,O
of,O
aid,O
for,O
the,O
governments,O
",",O
whose,O
key,O
tourism,O
industries,O
were,O
dealt,O
a,O
blow,O
by,O
the,O
bombings,O
.,O
But,O
Tanzanian,O
Foreign,O
Minister,O
Jakaya,O
Kikwete,O
",",O
speaking,O
at,O
a,O
joint,O
news,O
conference,O
with,O
Albright,O
",",O
said,O
there,O
are,O
no,O
ill,O
feelings,O
in,O
Tanzania,O
toward,O
Americans,O
because,O
of,O
their,O
handling,O
of,O
the,O
rescue,O
",",O
as,O
there,O
are,O
among,O
some,O
Kenyans,O
.,O
``,O
The,O
bomb,O
blast,O
has,O
not,O
generated,O
any,O
hatred,O
against,O
...,O
Americans,O
in,O
Tanzania,O
",''",O
he,O
said,O
.,O
``,O
We,O
are,O
friends,O
.'',O
He,O
also,O
urged,O
Albright,O
to,O
tell,O
Americans,O
that,O
Tanzania,O
is,O
safe,O
and,O
they,O
should,O
continue,O
visiting,O
and,O
investing,O
in,O
the,O
country,O
.,O
Albright,O
told,O
the,O
foreign,O
minister,O
the,O
American,O
people,O
share,O
in,O
the,O
profound,O
sorrow,O
of,O
the,O
Tanzanians,O
and,O
said,O
the,O
United,O
States,O
will,O
maintain,O
its,O
presence,O
throughout,O
Africa,O
and,O
throughout,O
the,O
world,O
.,O
``,O
These,O
bombings,O
will,O
not,O
cause,O
America,O
to,O
back,O
down,O
or,O
retreat,O
",''",O
she,O
declared,O
.,O
The,O
head,O
of,O
the,O
FBI,O
investigation,O
in,O
Dar,O
es,O
Salaam,O
",",O
Kenneth,O
Piernick,O
",",O
said,O
the,O
bureau,O
has,O
questioned,O
more,O
than,O
100,O
people,O
there,O
",",O
but,O
indicated,O
that,O
most,O
of,O
the,O
interrogations,O
had,O
led,O
nowhere,O
.,O
``,O
Right,O
now,B-DATE
my,O
evidence,O
is,O
scant,O
",",O
and,O
I,O
',O
m,O
not,O
going,O
to,O
draw,O
conclusions,O
based,O
on,O
that,O
",''",O
he,O
said,O
.,O
He,O
would,O
not,O
elaborate,O
",",O
or,O
comment,O
on,O
whether,O
two,O
suspects,O
remained,O
in,O
detention,O
",",O
as,O
was,O
previously,O
reported,O
.,O
In,O
Nairobi,O
",",O
a,O
top,O
Kenyan,O
police,O
official,O
denied,O
a,O
newspaper,O
report,O
that,O
more,O
arrests,O
had,O
been,O
made,O
there,O
.,O
Officials,O
said,O
last,B-DATE
week,I-DATE
that,O
six,O
people,O
were,O
in,O
custody,O
for,O
questioning,O
about,O
the,O
bombing,O
.,O
About,O
200,O
Americans,O
_,O
nonessential,O
U,O
.,O
S,O
.,O
Embassy,O
staff,O
and,O
their,O
families,O
_,O
left,O
Pakistan,O
today,B-DATE
on,O
orders,O
from,O
Washington,O
following,O
a,O
``,O
pattern,O
of,O
threats,O
'',O
against,O
Americans,O
there,O
since,O
the,O
Africa,O
bombings,O
.,O
The,O
diplomats,O
were,O
flown,O
to,O
Brussels,O
",",O
Belgium,O
.,O
Other,O
Americans,O
have,O
also,O
been,O
urged,O
to,O
leave,O
.,O
