NEW,O,
YORK,O,
(,O,
AP,O,
),O,
--,O,
A,O,
man,O,
whose,O,
house,O,
was,O,
allegedly,O,
a,O,
bomb,O,
factory,O,
was,O,
arrested,O,
in,O,
connection,O,
with,O,
last,B-DATE,
year,I-DATE,
',O,
s,O,
deadly,O,
U,O,
.,O,
S,O,
.,O,
Embassy,O,
blasts,O,
in,O,
Kenya,O,
and,O,
Tanzania,O,
and,O,
was,O,
brought,O,
to,O,
the,O,
United,O,
States,O,
for,O,
trial,O,
.,O,
The,O,
suspect,O,
--,O,
Khalfan,O,
Khamis,O,
Mohamed,O,
--,O,
was,O,
scheduled,O,
to,O,
appear,O,
before,O,
a,O,
U,O,
.,O,
S,O,
.,O,
magistrate,O,
judge,O,
in,O,
Manhattan,O,
at,O,
midday,B-TIME,
",",O,
according,O,
to,O,
a,O,
statement,O,
today,B-DATE,
by,O,
U,O,
.,O,
S,O,
.,O,
Attorney,O,
Mary,O,
Jo,O,
White,O,
.,O,
The,O,
latest,O,
arrest,O,
brought,O,
to,O,
nine,O,
the,O,
number,O,
of,O,
people,O,
in,O,
custody,O,
in,O,
connection,O,
with,O,
the,O,
bombings,O,
.,O,
White,O,
heads,O,
a,O,
team,O,
that,O,
is,O,
investigating,O,
and,O,
prosecuting,O,
the,O,
bombings,O,
which,O,
killed,O,
224,O,
people,O,
",",O,
including,O,
12,O,
Americans,O,
",",O,
on,O,
Aug,B-DATE,
.,I-DATE,
7,I-DATE,
",",I-DATE,
1998,I-DATE,
.,O,
Mohamed,O,
",",O,
24,O,
",",O,
allegedly,O,
rented,O,
a,O,
house,O,
in,O,
his,O,
native,O,
Tanzania,O,
which,O,
was,O,
used,O,
as,O,
a,O,
bomb,O,
factory,O,
.,O,
In,O,
Cape,O,
Town,O,
",",O,
South,O,
Africa,O,
",",O,
police,O,
spokesman,O,
Capt,O,
.,O,
Rod,O,
Beer,O,
said,O,
the,O,
FBI,O,
arrested,O,
Mohamed,O,
at,O,
the,O,
city,O,
',O,
s,O,
airport,O,
in,O,
the,O,
early,O,
hours,O,
of,O,
Thursday,B-DATE,
morning,I-DATE,
as,O,
he,O,
was,O,
about,O,
to,O,
be,O,
deported,O,
for,O,
being,O,
in,O,
the,O,
country,O,
illegally,O,
.,O,
The,O,
Cape,O,
Argus,O,
newspaper,O,
in,O,
Cape,O,
Town,O,
reported,O,
that,O,
a,O,
search,O,
has,O,
been,O,
launched,O,
for,O,
accomplices,O,
in,O,
the,O,
region,O,
.,O,
The,O,
U,O,
.,O,
S,O,
.,O,
Embassy,O,
in,O,
Pretoria,O,
",",O,
South,O,
Africa,O,
",",O,
had,O,
no,O,
comment,O,
.,O,
Seventeen,O,
people,O,
have,O,
been,O,
indicted,O,
in,O,
the,O,
case,O,
.,O,
Eight,O,
of,O,
them,O,
are,O,
in,O,
custody,O,
in,O,
the,O,
United,O,
States,O,
and,O,
one,O,
overseas,O,
.,O,
The,O,
rest,O,
remained,O,
fugitives,O,
",",O,
including,O,
Saudi,O,
radical,O,
Osama,O,
bin,O,
Laden,O,
.,O,
Bin,O,
Laden,O,
is,O,
accused,O,
of,O,
masterminding,O,
the,O,
attack,O,
",",O,
and,O,
is,O,
on,O,
the,O,
FBI,O,
',O,
s,O,
10,O,
Most,O,
Wanted,O,
List,O,
.,O,
A,O,
$,O,
5,O,
million,O,
reward,O,
has,O,
been,O,
offered,O,
for,O,
his,O,
capture,O,
.,O,
The,O,
bombs,O,
went,O,
off,O,
almost,O,
simultaneously,O,
.,O,
The,O,
victims,O,
in,O,
Nairobi,O,
",",O,
Kenya,O,
",",O,
numbered,O,
213,O,
",",O,
including,O,
12,O,
Americans,O,
.,O,
Eleven,O,
people,O,
",",O,
none,O,
of,O,
them,O,
Americans,O,
",",O,
died,O,
in,O,
the,O,
blast,O,
in,O,
Dar,O,
-,O,
es,O,
-,O,
Salaam,O,
",",O,
Tanzania,O,
.,O,
