token,tag
WASHINGTON,O
_,O
The,O
bombings,O
at,O
the,O
American,O
Embassies,O
in,O
Kenya,O
and,O
Tanzania,O
have,O
frightened,O
away,O
travelers,O
from,O
East,O
Africa,O
just,O
as,O
Kenya,O
was,O
hoping,O
for,O
an,O
end,O
to,O
a,O
years,B-DURATION
-,I-DURATION
old,I-DURATION
slump,O
in,O
foreign,O
tourism,O
",",O
and,O
as,O
Tanzania,O
was,O
finally,O
beginning,O
to,O
reap,O
the,O
benefits,O
from,O
a,O
major,O
investment,O
in,O
the,O
travel,O
industry,O
.,O
Tour,O
operators,O
who,O
specialize,O
in,O
travel,O
in,O
Kenya,O
and,O
Tanzania,O
",",O
which,O
boast,O
some,O
of,O
Africa,O
',O
s,O
best,O
game,O
parks,O
and,O
sunniest,O
beaches,O
",",O
say,O
there,O
have,O
been,O
no,O
mass,O
cancellations,O
as,O
a,O
result,O
of,O
the,O
Aug,B-DATE
.,I-DATE
7,I-DATE
Embassy,O
bombings,O
in,O
Nairobi,O
",",O
the,O
Kenyan,O
capital,O
",",O
and,O
Dar,O
es,O
Salaam,O
",",O
Tanzania,O
",",O
which,O
left,O
more,O
than,O
250,O
people,O
dead,O
.,O
But,O
they,O
report,O
a,O
number,O
of,O
worried,O
calls,O
from,O
prospective,O
travelers,O
",",O
many,O
of,O
them,O
alarmed,O
by,O
the,O
possibility,O
of,O
more,O
terrorist,O
attacks,O
in,O
the,O
region,O
.,O
``,O
People,O
have,O
been,O
calling,O
",",O
and,O
we,O
',O
ve,O
been,O
reassuring,O
them,O
that,O
we,O
don,O
',O
t,O
see,O
further,O
problems,O
",''",O
said,O
Mary,O
Mkimbo,O
",",O
a,O
spokeswoman,O
in,O
New,O
York,O
for,O
the,O
Kenya,O
Tourist,O
Office,O
.,O
The,O
State,O
Department,O
",",O
which,O
does,O
not,O
want,O
to,O
see,O
Kenya,O
and,O
Tanzania,O
punished,O
economically,O
as,O
a,O
result,O
of,O
terrorist,O
attacks,O
that,O
were,O
clearly,O
targeted,O
at,O
the,O
United,O
States,O
",",O
has,O
lifted,O
dire,O
travel,O
warnings,O
issued,O
just,O
the,O
bombings,O
that,O
urged,O
Americans,O
to,O
stay,O
away,O
from,O
the,O
two,O
countries,O
.,O
New,O
public,O
announcements,O
put,O
out,O
on,O
Aug,B-DATE
.,I-DATE
13,I-DATE
suggest,O
only,O
that,O
Americans,O
``,O
exercise,O
caution,O
'',O
when,O
visiting,O
Kenya,O
and,O
Tanzania,O
.,O
Embassy,O
employees,O
in,O
both,O
cities,O
have,O
gone,O
back,O
to,O
work,O
",",O
although,O
in,O
new,O
locations,O
.,O
The,O
bombed,O
-,O
out,O
Embassy,O
in,O
Nairobi,O
is,O
expected,O
to,O
be,O
demolished,O
after,O
the,O
FBI,O
has,O
finished,O
gathering,O
evidence,O
.,O
The,O
embassy,O
in,O
Dar,O
es,O
Salaam,O
suffered,O
less,O
damage,O
from,O
the,O
blast,O
",",O
although,O
it,O
",",O
too,O
",",O
may,O
have,O
to,O
be,O
razed,O
.,O
For,O
now,B-DATE
",",O
the,O
State,O
Department,O
says,O
",",O
Embassy,O
employees,O
can,O
offer,O
only,O
emergency,O
consular,O
service,O
.,O
Foreign,O
visitors,O
to,O
Nairobi,O
and,O
Dar,O
es,O
Salaam,O
since,O
the,O
bombings,O
have,O
noted,O
a,O
reassuringly,O
heavy,O
presence,O
of,O
both,O
police,O
and,O
soldiers,O
on,O
the,O
streets,O
of,O
the,O
two,O
capitals,O
.,O
Crew,O
-,O
cut,O
FBI,O
agents,O
fill,O
many,O
of,O
the,O
luxury,O
hotels,O
in,O
the,O
two,O
cities,O
.,O
Western,O
diplomats,O
and,O
intelligence,O
officials,O
say,O
there,O
is,O
no,O
reason,O
to,O
believe,O
that,O
terrorists,O
affiliated,O
with,O
Osama,O
bin,O
Laden,O
",",O
the,O
exiled,O
Saudi,O
millionaire,O
who,O
is,O
accused,O
of,O
organizing,O
the,O
Embassy,O
bombings,O
",",O
plan,O
to,O
strike,O
again,O
soon,O
in,O
either,O
country,O
.,O
Still,O
",",O
the,O
televised,O
images,O
of,O
the,O
charred,O
hulks,O
of,O
the,O
American,O
Embassy,O
buildings,O
will,O
likely,O
haunt,O
the,O
travel,O
industry,O
in,O
East,O
Africa,O
for,O
years,O
.,O
``,O
The,O
tourism,O
industry,O
is,O
very,O
sensitive,O
to,O
the,O
news,O
media,O
",''",O
said,O
Ms,O
.,O
Mkimbo,O
.,O
``,O
We,O
do,O
expect,O
a,O
little,O
downward,O
movement,O
in,O
the,O
industry,O
.'',O
The,O
tourism,O
industry,O
in,O
Kenya,O
has,O
been,O
troubled,O
for,O
years,O
_,O
in,O
part,O
because,O
of,O
the,O
opening,O
of,O
new,O
safari,O
destinations,O
in,O
South,O
Africa,O
",",O
in,O
part,O
because,O
of,O
Nairobi,O
',O
s,O
well,O
-,O
deserved,O
reputation,O
for,O
street,O
crime,O
.,O
Tourism,O
industry,O
revenues,O
reportedly,O
dropped,O
to,O
$,O
300,O
million,O
last,B-DATE
year,I-DATE
",",O
down,O
from,O
$,O
450,O
million,O
the,O
year,O
before,O
.,O
The,O
government,O
has,O
responded,O
to,O
the,O
slump,O
with,O
a,O
series,O
of,O
actions,O
to,O
lure,O
tourists,O
back,O
",",O
including,O
a,O
marked,O
improvement,O
in,O
the,O
service,O
of,O
Kenya,O
Airways,O
",",O
the,O
national,O
airline,O
",",O
which,O
has,O
gone,O
into,O
partnership,O
with,O
KLM,O
Royal,O
Dutch,O
Airlines,O
.,O
The,O
bombing,O
will,O
doubtless,O
set,O
back,O
those,O
efforts,O
.,O
Tourism,O
has,O
never,O
been,O
so,O
well,O
-,O
developed,O
