token,tag
Diversified,O
Investment,O
Group,O
Inc,O
.,O
said,O
it,O
agreed,O
to,O
be,O
acquired,O
by,O
Star,O
States,O
Corp,O
.,O
for,O
stock,O
valued,O
at,O
$,O
13,O
.,O
75,O
a,O
share,O
",",O
or,O
about,O
$,O
24,O
.,O
4,O
million,O
.,O
Diversified,O
",",O
the,O
holding,O
company,O
for,O
Fidelity,O
Federal,O
Savings,O
amp,O
Loan,O
Association,O
",",O
said,O
the,O
agreement,O
also,O
gives,O
Star,O
States,O
the,O
option,O
to,O
acquire,O
588,O
",",O
300,O
of,O
Diversified,O
',O
s,O
1,O
",",O
774,O
",",O
326,O
shares,O
outstanding,O
"""",O
under,O
certain,O
circumstances,O
".""",O
The,O
acquisition,O
would,O
give,O
Wilmington,O
",",O
Del,O
.-,O
based,O
Star,O
States,O
access,O
to,O
the,O
Pennsylvania,O
market,O
.,O
The,O
agreement,O
is,O
subject,O
to,O
regulatory,O
approval,O
and,O
resolution,O
of,O
lawsuits,O
brought,O
by,O
certain,O
Diversified,O
holders,O
in,O
connection,O
with,O
the,O
proposed,O
merger,O
.,O
