token,tag
BUFFALO,O
",",O
N,O
.,O
Y,O
.,O
(,O
AP,O
),O
--,O
Dr,O
.,O
Barnett,O
Slepian,O
",",O
just,O
back,O
from,O
synagogue,O
",",O
was,O
heating,O
soup,O
in,O
his,O
kitchen,O
last,B-DATE
fall,I-DATE
when,O
he,O
was,O
gunned,O
down,O
with,O
a,O
single,O
shot,O
through,O
a,O
window,O
.,O
Slepian,O
',O
s,O
killer,O
is,O
still,O
at,O
large,O
.,O
But,O
for,O
the,O
first,O
time,O
",",O
authorities,O
have,O
named,O
a,O
suspect,O
in,O
the,O
slaying,O
--,O
anti,O
-,O
abortion,O
activist,O
James,O
Kopp,O
.,O
``,O
Today,B-DATE
",",O
I,O
',O
m,O
here,O
to,O
tell,O
you,O
we,O
have,O
our,O
suspect,O
",''",O
said,O
Bernard,O
Tolbert,O
",",O
special,O
agent,O
-,O
in,O
-,O
charge,O
of,O
the,O
FBI,O
',O
s,O
Buffalo,O
office,O
.,O
Kopp,O
",",O
44,O
",",O
of,O
St,O
.,O
Albans,O
",",O
Vt,O
".,",O
became,O
the,O
subject,O
of,O
an,O
international,O
manhunt,O
in,O
November,B-DATE
when,O
he,O
was,O
called,O
a,O
witness,O
in,O
the,O
case,O
.,O
He,O
was,O
charged,O
Thursday,B-DATE
in,O
state,O
and,O
federal,O
complaints,O
with,O
second,O
-,O
degree,O
murder,O
and,O
with,O
violating,O
the,O
Freedom,O
of,O
Access,O
to,O
Clinic,O
Entrances,O
Act,O
by,O
using,O
deadly,O
force,O
against,O
an,O
abortion,O
doctor,O
.,O
Both,O
charges,O
carry,O
a,O
penalty,O
of,O
up,O
to,O
life,O
in,O
prison,O
.,O
The,O
federal,O
charge,O
also,O
carries,O
a,O
fine,O
of,O
up,O
to,O
$,O
250,O
",",O
000,O
.,O
Kopp,O
',O
s,O
whereabouts,O
remain,O
unknown,O
.,O
He,O
was,O
last,O
seen,O
Nov,B-DATE
.,I-DATE
3,I-DATE
",",O
the,O
day,O
before,O
authorities,O
issued,O
a,O
material,O
witness,O
warrant,O
in,O
the,O
Slepian,O
shooting,O
in,O
the,O
hope,O
of,O
questioning,O
him,O
.,O
Until,O
Thursday,B-DATE
",",O
they,O
had,O
not,O
called,O
Kopp,O
a,O
suspect,O
.,O
Investigators,O
would,O
not,O
divulge,O
the,O
evidence,O
against,O
Kopp,O
but,O
said,O
last,B-DATE
month,I-DATE
',O
s,O
discovery,O
of,O
a,O
scope,O
-,O
equipped,O
rifle,O
buried,O
near,O
the,O
Slepian,O
home,O
represented,O
a,O
major,O
breakthrough,O
.,O
Slepian,O
",",O
52,O
",",O
was,O
shot,O
with,O
a,O
rifle,O
.,O
Kopp,O
also,O
has,O
been,O
linked,O
",",O
through,O
DNA,O
testing,O
",",O
to,O
a,O
strand,O
of,O
hair,O
found,O
near,O
where,O
the,O
sniper,O
fired,O
",",O
law,O
enforcement,O
sources,O
have,O
said,O
.,O
Nicknamed,O
the,O
``,O
Atomic,O
Dog,O
'',O
in,O
anti,O
-,O
abortion,O
circles,O
",",O
Kopp,O
had,O
been,O
arrested,O
in,O
several,O
states,O
since,O
1990,B-DATE
for,O
protesting,O
abortion,O
.,O
His,O
car,O
was,O
spotted,O
in,O
Slepian,O
',O
s,O
neighborhood,O
in,O
the,O
weeks,B-DATE
before,O
the,O
shooting,O
",",O
and,O
was,O
found,O
abandoned,O
at,O
the,O
Newark,O
",",O
N,O
.,O
J,O
".,",O
airport,O
in,O
December,B-DATE
.,O
The,O
filing,O
of,O
the,O
charges,O
has,O
intensified,O
interest,O
in,O
Kopp,O
as,O
a,O
suspect,O
in,O
three,O
non,O
-,O
fatal,O
sniper,O
attacks,O
on,O
Canadian,O
abortion,O
providers,O
",",O
and,O
one,O
near,O
Rochester,O
",",O
N,O
.,O
Y,O
".,",O
between,O
1994,B-DATE
and,O
1997,B-DATE
.,O
Kopp,O
is,O
now,O
the,O
second,O
anti,O
-,O
abortion,O
activist,O
being,O
sought,O
by,O
the,O
FBI,O
as,O
a,O
suspect,O
in,O
a,O
fatal,O
attack,O
.,O
Eric,O
Rudolph,O
has,O
been,O
on,O
the,O
run,O
since,O
the,O
January,B-DATE
1998,I-DATE
bombing,O
of,O
a,O
Birmingham,O
",",O
Ala,O
".,",O
abortion,O
clinic,O
that,O
killed,O
an,O
off,O
-,O
duty,O
police,O
officer,O
and,O
maimed,O
a,O
nurse,O
.,O
He,O
also,O
is,O
charged,O
in,O
three,O
Atlanta,O
attacks,O
",",O
including,O
the,O
1996,B-DATE
Olympic,O
bombing,O
that,O
killed,O
one,O
person,O
.,O
