token,tag
Ogden,O
Projects,O
Inc,O
.,O
said,O
net,O
income,O
jumped,O
to,O
$,O
6,O
.,O
6,O
million,O
",",O
or,O
18,O
cents,O
a,O
share,O
",",O
in,O
the,B-DATE
third,I-DATE
quarter,I-DATE
.,O
The,O
Fairfield,O
",",O
N,O
.,O
J,O
".,",O
company,O
",",O
which,O
is,O
92,O
%-,O
owned,O
by,O
Ogden,O
Corp,O
".,",O
New,O
York,O
",",O
had,O
net,O
of,O
$,O
1,O
.,O
1,O
million,O
",",O
or,O
four,O
cents,O
a,O
share,O
",",O
a,B-DATE
year,I-DATE
ago,I-DATE
.,O
Revenue,O
soared,O
to,O
$,O
101,O
.,O
7,O
million,O
from,O
$,O
39,O
.,O
5,O
million,O
.,O
Ogden,O
Projects,O
",",O
whose,O
shares,O
began,O
trading,O
on,O
the,O
New,O
York,O
Stock,O
Exchange,O
in,O
August,B-DATE
",",O
closed,O
yesterday,B-DATE
at,O
$,O
26,O
.,O
875,O
",",O
down,O
75,O
cents,O
.,O
The,O
stock,O
began,O
trading,O
this,B-DATE
summer,I-DATE
at,O
$,O
14,O
apiece,O
.,O
Ogden,O
Projects,O
",",O
which,O
has,O
interests,O
in,O
solid,O
-,O
waste,O
recovery,O
and,O
hazardous,O
-,O
waste,O
cleanup,O
",",O
said,O
it,O
has,O
13,O
facilities,O
in,O
operation,O
",",O
up,O
from,O
seven,O
a,B-DATE
year,I-DATE
ago,I-DATE
.,O
Meanwhile,O
",",O
Ogden,O
Corp,O
".,",O
which,O
also,O
has,O
interests,O
in,O
building,O
maintenance,O
and,O
management,O
",",O
reported,O
third,B-DATE
-,I-DATE
quarter,I-DATE
net,O
income,O
of,O
$,O
27,O
.,O
1,O
million,O
",",O
or,O
67,O
cents,O
a,O
share,O
",",O
more,O
than,O
twice,O
the,O
$,O
13,O
.,O
5,O
million,O
",",O
or,O
34,O
cents,O
a,O
share,O
",",O
a,B-DATE
year,I-DATE
earlier,O
.,O
Revenue,O
rose,O
33,O
%,O
to,O
$,O
378,O
.,O
1,O
million,O
from,O
$,O
283,O
.,O
8,O
million,O
.,O
