DAR,O,
ES,O,
SALAAM,O,
",",O,
Tanzania,O,
(,O,
AP,O,
),O,
_,O,
The,O,
bomb,O,
outside,O,
the,O,
U,O,
.,O,
S,O,
.,O,
Embassy,O,
in,O,
Tanzania,O,
was,O,
so,O,
powerful,O,
that,O,
it,O,
shook,O,
furniture,O,
in,O,
homes,O,
a,O,
mile,O,
away,O,
.,O,
But,O,
the,O,
solid,O,
construction,O,
of,O,
the,O,
Israeli,O,
-,O,
built,O,
embassy,O,
may,O,
have,O,
prevented,O,
the,O,
carnage,O,
of,O,
a,O,
similar,O,
bomb,O,
in,O,
Kenya,O,
",",O,
an,O,
official,O,
said,O,
Saturday,B-DATE,
.,O,
Another,O,
reason,O,
was,O,
the,O,
location,O,
_,O,
a,O,
quiet,O,
tree,O,
-,O,
lined,O,
neighborhood,O,
.,O,
The,O,
embassy,O,
away,O,
from,O,
the,O,
center,O,
of,O,
Dar,O,
es,O,
Salaam,O,
",",O,
Tanzania,O,
',O,
s,O,
laid,O,
-,O,
back,O,
capital,O,
of,O,
swaying,O,
palms,O,
and,O,
sparse,O,
traffic,O,
",",O,
is,O,
largely,O,
free,O,
from,O,
the,O,
congestion,O,
that,O,
plagues,O,
most,O,
other,O,
major,O,
African,O,
cities,O,
.,O,
