Live,O,
from,O,
Atalanta,O,
",",O,
good,O,
evening,O,
Lynne,O,
Russell,O,
",",O,
CNN,O,
headline,O,
news,O,
.,O,
New,O,
evidence,O,
is,O,
suggesting,O,
that,O,
a,O,
series,O,
of,O,
bombings,O,
in,O,
Atalanta,O,
and,O,
last,B-DATE,
month,I-DATE,
',O,
s,O,
explosion,O,
at,O,
an,O,
Alabama,O,
women,O,
',O,
s,O,
clinic,O,
might,O,
be,O,
related,O,
.,O,
Pierre,O,
Thomas,O,
has,O,
the,O,
latest,O,
.,O,
Atlanta,O,
nineteen,B-DATE,
ninety,I-DATE,
-,I-DATE,
six,I-DATE,
.,O,
A,O,
bomb,O,
blast,O,
shocks,O,
the,O,
Olympic,O,
games,O,
.,O,
One,O,
person,O,
is,O,
killed,O,
.,O,
January,B-DATE,
nineteen,B-DATE,
ninety,I-DATE,
-,I-DATE,
seven,I-DATE,
.,O,
Atlanta,O,
again,O,
.,O,
This,O,
time,O,
a,O,
bomb,O,
at,O,
an,O,
abortion,O,
clinic,O,
.,O,
More,O,
people,O,
are,O,
hurt,O,
.,O,
And,O,
just,O,
last,B-DATE,
month,I-DATE,
",",O,
an,O,
off,O,
duty,O,
policeman,O,
is,O,
killed,O,
when,O,
a,O,
bomb,O,
explodes,O,
at,O,
another,O,
abortion,O,
clinic,O,
.,O,
Location,O,
",",O,
Birmingham,O,
",",O,
Alabama,O,
.,O,
This,O,
man,O,
",",O,
Eric,O,
Rudolph,O,
has,O,
already,O,
been,O,
charged,O,
in,O,
the,O,
Birmingham,O,
bombing,O,
.,O,
Now,B-DATE,
officials,O,
are,O,
investigating,O,
whether,O,
",",O,
Rudolph,O,
",",O,
who,O,
remains,O,
at,O,
large,O,
",",O,
is,O,
linked,O,
to,O,
all,O,
three,O,
attacks,O,
.,O,
The,O,
reason,O,
",",O,
authorities,O,
have,O,
discovered,O,
tantalizing,O,
new,O,
evidence,O,
.,O,
Steel,O,
plates,O,
recovered,O,
at,O,
the,O,
Olympic,O,
park,O,
bombing,O,
appear,O,
to,O,
match,O,
those,O,
found,O,
at,O,
the,O,
abortion,O,
clinic,O,
bombing,O,
in,O,
Atlanta,O,
.,O,
Those,O,
plates,O,
may,O,
have,O,
come,O,
from,O,
a,O,
machine,O,
shop,O,
in,O,
north,O,
Carolina,O,
",",O,
where,O,
a,O,
friend,O,
of,O,
Rudolph,O,
worked,O,
.,O,
And,O,
nails,O,
found,O,
in,O,
the,O,
Atlanta,O,
abortion,O,
clinic,O,
bombing,O,
are,O,
identical,O,
to,O,
those,O,
discovered,O,
at,O,
Rudolph,O,
',O,
s,O,
storage,O,
shed,O,
in,O,
north,O,
Carolina,O,
.,O,
A,O,
senior,O,
law,O,
enforcement,O,
source,O,
tells,O,
CNN,O,
",",O,
there,O,
is,O,
a,O,
lot,O,
of,O,
circumstantial,O,
evidence,O,
and,O,
it,O,
would,O,
be,O,
extraordinary,O,
to,O,
have,O,
all,O,
these,O,
bits,O,
and,O,
pieces,O,
and,O,
there,O,
not,O,
be,O,
a,O,
connection,O,
.,O,
And,O,
law,O,
enforcement,O,
sources,O,
say,O,
they,O,
can,O,
',O,
t,O,
ignore,O,
letters,O,
penned,O,
under,O,
the,O,
name,O,
army,O,
of,O,
god,O,
.,O,
Army,O,
of,O,
god,O,
is,O,
a,O,
secret,O,
organization,O,
that,O,
hates,O,
abortion,O,
providers,O,
",",O,
homosexuals,O,
and,O,
the,O,
US,O,
government,O,
.,O,
Army,O,
of,O,
god,O,
letters,O,
claim,O,
responsibility,O,
for,O,
the,O,
Atlanta,O,
abortion,O,
clinic,O,
bombing,O,
",",O,
a,O,
nineteen,B-DATE,
ninety,I-DATE,
-,I-DATE,
seven,I-DATE,
attack,O,
on,O,
a,O,
gay,O,
lounge,O,
and,O,
the,O,
Birmingham,O,
assault,O,
.,O,
An,O,
intense,O,
manhunt,O,
conducted,O,
by,O,
the,O,
FBI,O,
and,O,
the,O,
bureau,O,
of,O,
alcohol,O,
",",O,
tobacco,O,
and,O,
firearms,O,
continues,O,
for,O,
Rudolph,O,
in,O,
the,O,
wilderness,O,
of,O,
western,O,
north,O,
Carolina,O,
.,O,
And,O,
this,B-DATE,
week,I-DATE,
",",O,
FBI,O,
director,O,
Louie,O,
Freeh,O,
assigned,O,
more,O,
agents,O,
to,O,
the,O,
search,O,
.,O,
Freeh,O,
also,O,
ordered,O,
the,O,
investigation,O,
consolidate,O,
information,O,
under,O,
the,O,
Atlanta,O,
task,O,
force,O,
",",O,
another,O,
indication,O,
officials,O,
suspect,O,
a,O,
link,O,
between,O,
all,O,
the,O,
bombings,O,
.,O,
Privately,O,
",",O,
authorities,O,
say,O,
Rudolph,O,
has,O,
become,O,
a,O,
focus,O,
of,O,
their,O,
investigation,O,
.,O,
Publicly,O,
",",O,
they,O,
are,O,
unwilling,O,
to,O,
make,O,
any,O,
sweeping,O,
assertion,O,
.,O,
The,O,
reason,O,
",",O,
they,O,
remember,O,
Richard,O,
Jewell,O,
.,O,
pierre,O,
thomas,O,
",",O,
CNN,O,
",",O,
Washington,O,
.,O,
