token,tag
WASHINGTON,O
(,O
AP,O
),O
--,O
Secretary,O
of,O
State,O
Madeleine,O
Albright,O
has,O
invited,O
the,O
foreign,O
ministers,O
of,O
Poland,O
",",O
the,O
Czech,O
Republic,O
and,O
Hungary,O
to,O
a,O
ceremony,O
in,O
Independence,O
",",O
Mo,O
".,",O
on,O
March,B-DATE
12,I-DATE
to,O
mark,O
the,O
accession,O
of,O
the,O
three,O
countries,O
into,O
the,O
NATO,O
alliance,O
.,O
The,O
ceremony,O
will,O
take,O
place,O
at,O
the,O
Truman,O
Presidential,O
Library,O
.,O
The,O
venue,O
was,O
chosen,O
to,O
honor,O
the,O
announcement,O
by,O
President,O
Truman,O
of,O
the,O
creation,O
of,O
NATO,O
50,B-DATE
years,I-DATE
ago,I-DATE
",",O
the,O
State,O
Department,O
said,O
.,O
