token,tag
Dataproducts,O
Inc,O
.,O
said,O
it,O
filed,O
a,O
lawsuit,O
in,O
Delaware,O
Chancery,O
Court,O
to,O
block,O
a,O
tender,O
offer,O
by,O
DPC,O
Acquisition,O
Partners,O
",",O
alleging,O
that,O
the,O
hostile,O
offer,O
violates,O
a,O
standstill,O
agreement,O
between,O
the,O
two,O
concerns,O
.,O
DPC,O
",",O
an,O
investor,O
group,O
led,O
by,O
New,O
York,O
-,O
based,O
Crescott,O
Investment,O
Associates,O
",",O
had,O
itself,O
filed,O
a,O
suit,O
in,O
state,O
court,O
in,O
Los,O
Angeles,O
seeking,O
to,O
nullify,O
the,O
agreement,O
.,O
Earlier,B-DATE
this,I-DATE
year,I-DATE
",",O
Dataproducts,O
had,O
rejected,O
a,O
$,O
15,O
a,O
share,O
offer,O
from,O
DPC,O
",",O
saying,O
it,O
wasn,O
',O
t,O
adequately,O
financed,O
.,O
DPC,O
last,B-DATE
week,I-DATE
launched,O
a,O
new,O
",",O
$,O
10,O
-,O
a,O
-,O
share,O
offer,O
for,O
the,O
Woodland,O
Hills,O
",",O
Calif,O
.-,O
based,O
computer,O
printer,O
maker,O
.,O
DPC,O
said,O
it,O
couldn,O
',O
t,O
comment,O
on,O
the,O
suit,O
.,O
