The,O,
Pentagon,O,
said,O,
today,B-DATE,
it,O,
will,O,
re,O,
-,O,
examine,O,
the,O,
question,O,
are,O,
the,O,
remains,O,
inside,O,
the,O,
Tomb,O,
of,O,
the,O,
Unknown,O,
from,O,
the,O,
Vietnam,O,
War,O,
",",O,
in,O,
fact,O,
",",O,
known,O,
?,O,
CBS,O,
News,O,
first,O,
reported,O,
last,B-TIME,
night,I-TIME,
that,O,
the,O,
tomb,O,
may,O,
contain,O,
the,O,
remains,O,
of,O,
Air,O,
Force,O,
pilot,O,
Michael,O,
Blassie,O,
.,O,
There,O,
was,O,
a,O,
suspicion,O,
the,O,
body,O,
was,O,
Blassie,O,
because,O,
his,O,
uniform,O,
and,O,
ID,O,
card,O,
were,O,
found,O,
near,O,
the,O,
body,O,
in,O,
Vietnam,O,
.,O,
But,O,
subsequently,O,
",",O,
they,O,
were,O,
lost,O,
.,O,
Blassie,O,
',O,
s,O,
mother,O,
now,B-DATE,
wants,O,
the,O,
remains,O,
in,O,
the,O,
tomb,O,
tested,O,
for,O,
DNA,O,
.,O,
