Reed,O,
International,O,
PLC,O,
said,O,
that,O,
net,O,
income,O,
for,O,
the,B-DURATION,
six,I-DURATION,
months,I-DURATION,
ended,O,
Oct,B-DATE,
.,I-DATE,
1,I-DATE,
slipped,O,
5,O,
%,O,
to,O,
#,O,
89,O,
.,O,
7,O,
million,O,
($,O,
141,O,
.,O,
9,O,
million,O,
"),",O,
or,O,
16,O,
pence,O,
a,O,
share,O,
",",O,
from,O,
#,O,
94,O,
.,O,
8,O,
million,O,
($,O,
149,O,
.,O,
9,O,
million,O,
"),",O,
or,O,
17,O,
.,O,
3,O,
pence,O,
a,O,
share,O,
.,O,
The,O,
British,O,
paper,O,
",",O,
packaging,O,
and,O,
publishing,O,
concern,O,
",",O,
said,O,
profit,O,
from,O,
continuing,O,
lines,O,
fell,O,
10,O,
%,O,
to,O,
#,O,
118,O,
million,O,
from,O,
#,O,
130,O,
.,O,
6,O,
million,O,
.,O,
While,O,
there,O,
were,O,
no,O,
one,O,
-,O,
time,O,
gains,O,
or,O,
losses,O,
in,O,
the,B-DATE,
latest,I-DATE,
period,I-DATE,
",",O,
there,O,
was,O,
a,O,
one,O,
-,O,
time,O,
gain,O,
of,O,
#,O,
18,O,
million,O,
in,O,
the,O,
1988,B-DATE,
period,O,
.,O,
And,O,
while,O,
there,O,
was,O,
no,O,
profit,O,
this,B-DATE,
year,I-DATE,
from,O,
discontinued,O,
operations,O,
",",O,
last,B-DATE,
year,I-DATE,
they,O,
contributed,O,
#,O,
34,O,
million,O,
",",O,
before,O,
tax,O,
.,O,
Pretax,O,
profit,O,
fell,O,
3,O,
.,O,
7,O,
%,O,
to,O,
#,O,
128,O,
million,O,
from,O,
#,O,
133,O,
million,O,
and,O,
was,O,
below,O,
analysts,O,
',O,
expectations,O,
of,O,
#,O,
130,O,
million,O,
to,O,
#,O,
135,O,
million,O,
",",O,
but,O,
shares,O,
rose,O,
6,O,
pence,O,
to,O,
388,O,
pence,O,
in,O,
early,O,
trading,O,
yesterday,B-DATE,
in,O,
London,O,
.,O,
Reed,O,
is,O,
paying,O,
an,O,
interim,O,
dividend,O,
of,O,
4,O,
.,O,
6,O,
pence,O,
",",O,
up,O,
15,O,
%,O,
from,O,
4,O,
pence,O,
a,B-DATE,
year,I-DATE,
earlier,I-DATE,
.,O,
Sales,O,
fell,O,
20,O,
%,O,
to,O,
#,O,
722,O,
million,O,
.,O,
Earnings,O,
were,O,
hurt,O,
by,O,
disposal,O,
of,O,
operations,O,
in,O,
its,O,
restructuring,O,
",",O,
Reed,O,
said,O,
.,O,
