token,tag
Ralston,O
Purina,O
Co,O
.,O
reported,O
a,O
47,O
%,O
decline,O
in,O
fourth,B-DURATION
-,I-DURATION
quarter,I-DURATION
earnings,O
",",O
reflecting,O
restructuring,O
costs,O
as,O
well,O
as,O
a,O
more,O
difficult,O
pet,O
food,O
market,O
.,O
The,O
St,O
.,O
Louis,O
company,O
earned,O
$,O
45,O
.,O
2,O
million,O
",",O
or,O
65,O
cents,O
a,O
share,O
",",O
compared,O
with,O
$,O
84,O
.,O
9,O
million,O
",",O
or,O
$,O
1,O
.,O
24,O
a,O
share,O
",",O
a,B-DATE
year,I-DATE
earlier,I-DATE
.,O
Sales,O
in,O
the,B-DATE
latest,I-DATE
period,I-DATE
were,O
$,O
1,O
.,O
76,O
billion,O
",",O
a,O
13,O
%,O
increase,O
from,O
last,B-DATE
year,I-DATE
',O
s,O
$,O
1,O
.,O
55,O
billion,O
.,O
For,O
the,B-DATE
year,I-DATE
ended,O
Sept,B-DATE
.,I-DATE
30,I-DATE
",",O
Ralston,O
earned,O
$,O
422,O
.,O
5,O
million,O
",",O
or,O
$,O
6,O
.,O
44,O
a,O
share,O
",",O
up,O
8,O
.,O
9,O
%,O
from,O
$,O
387,O
.,O
8,O
million,O
",",O
or,O
$,O
5,O
.,O
63,O
a,O
share,O
.,O
This,B-DATE
year,I-DATE
',O
s,O
results,O
included,O
a,O
gain,O
of,O
$,O
70,O
.,O
2,O
million,O
on,O
the,O
disposal,O
of,O
seafood,O
operations,O
.,O
Sales,O
for,O
the,B-DATE
full,I-DATE
year,I-DATE
were,O
$,O
6,O
.,O
6,O
billion,O
",",O
up,O
13,O
%,O
from,O
$,O
5,O
.,O
8,O
billion,O
.,O
Ralston,O
said,O
its,O
restructuring,O
costs,O
include,O
the,O
phase,O
-,O
out,O
of,O
a,O
battery,O
facility,O
in,O
Greenville,O
",",O
N,O
.,O
C,O
".,",O
the,O
recent,B-DATE
closing,O
of,O
a,O
Hostess,O
cake,O
bakery,O
in,O
Cincinnati,O
and,O
a,O
reduction,O
in,O
staff,O
throughout,O
the,O
company,O
.,O
The,O
battery,O
plant,O
",",O
which,O
makes,O
rechargeable,O
nickel,O
cadmium,O
and,O
carbon,O
zinc,O
products,O
",",O
will,O
be,O
closed,O
over,O
the,B-DATE
next,I-DATE
year,I-DATE
or,I-DATE
so,I-DATE
",",O
a,O
spokesman,O
said,O
.,O
Ralston,O
attributed,O
its,O
fourth,B-DURATION
-,I-DURATION
quarter,I-DURATION
slump,O
partly,O
to,O
higher,O
costs,O
of,O
ingredients,O
in,O
the,O
pet,O
food,O
business,O
as,O
well,O
as,O
competitive,O
pressures,O
",",O
which,O
required,O
higher,O
advertising,O
spending,O
.,O
For,O
the,B-DATE
year,I-DATE
",",O
pet,O
food,O
volume,O
was,O
flat,O
",",O
the,O
company,O
said,O
.,O
Its,O
cereal,O
division,O
realized,O
higher,O
operating,O
profit,O
on,O
volume,O
increases,O
",",O
but,O
also,O
spent,O
more,O
on,O
promotion,O
.,O
The,O
Continental,O
Baking,O
business,O
benefited,O
from,O
higher,O
margins,O
on,O
bread,O
and,O
on,O
increased,O
cake,O
sales,O
",",O
it,O
added,O
.,O
Ralston,O
said,O
its,O
Eveready,O
battery,O
unit,O
was,O
hurt,O
by,O
continuing,O
economic,O
problems,O
in,O
South,O
America,O
.,O
Ralston,O
shares,O
closed,O
yesterday,B-DATE
at,O
$,O
80,O
.,O
50,O
",",O
off,O
$,O
1,O
",",O
in,O
New,O
York,O
Stock,O
Exchange,O
composite,O
trading,O
.,O
