token,tag
Compaq,O
Computer,O
Corp,O
.,O
said,O
that,O
its,O
net,O
income,O
rose,O
51,O
%,O
in,O
the,B-DATE
third,I-DATE
quarter,I-DATE
",",O
bolstered,O
by,O
unusual,O
gains,O
from,O
its,O
investment,O
in,O
a,O
disk,O
-,O
drive,O
maker,O
and,O
reflecting,O
continued,O
growth,O
in,O
its,O
European,O
operations,O
.,O
The,O
computer,O
maker,O
said,O
net,O
jumped,O
to,O
$,O
87,O
million,O
",",O
or,O
$,O
2,O
.,O
02,O
a,O
share,O
",",O
from,O
$,O
58,O
million,O
",",O
or,O
$,O
1,O
.,O
40,O
a,O
share,O
",",O
a,B-DATE
year,I-DATE
earlier,I-DATE
.,O
Sales,O
increased,O
36,O
%,O
to,O
$,O
683,O
million,O
from,O
$,O
502,O
million,O
.,O
The,B-DATE
latest,I-DATE
quarter,I-DATE
',O
s,O
results,O
",",O
however,O
",",O
included,O
a,O
pretax,O
gain,O
of,O
$,O
13,O
.,O
7,O
million,O
",",O
or,O
20,O
cents,O
a,O
share,O
",",O
in,O
the,O
carrying,O
value,O
of,O
the,O
company,O
',O
s,O
investment,O
in,O
Conner,O
Peripherals,O
Inc,O
.,O
and,O
a,O
$,O
7,O
.,O
6,O
million,O
gain,O
",",O
or,O
11,O
cents,O
a,O
share,O
",",O
from,O
the,O
sale,O
of,O
one,O
million,O
Conner,O
shares,O
.,O
Net,O
for,O
the,B-DURATION
nine,I-DURATION
months,I-DURATION
was,O
$,O
254,O
million,O
",",O
or,O
$,O
5,O
.,O
94,O
a,O
share,O
",",O
up,O
56,O
%,O
from,O
$,O
163,O
million,O
",",O
or,O
$,O
4,O
.,O
06,O
a,O
share,O
",",O
a,B-DATE
year,I-DATE
earlier,I-DATE
.,O
Sales,O
rose,O
50,O
%,O
to,O
$,O
2,O
.,O
1,O
billion,O
from,O
$,O
1,O
.,O
4,O
billion,O
.,O
Net,O
for,O
the,B-DURATION
year,I-DURATION
-,I-DURATION
earlier,I-DURATION
nine,I-DURATION
months,I-DURATION
also,O
included,O
a,O
gain,O
of,O
$,O
9,O
.,O
7,O
million,O
",",O
or,O
15,O
cents,O
a,O
share,O
",",O
in,O
the,O
carrying,O
value,O
of,O
the,O
Conner,O
investment,O
.,O
Michael,O
Swavely,O
",",O
president,O
of,O
Compaq,O
',O
s,O
North,O
America,O
division,O
",",O
attributed,O
the,O
company,O
',O
s,O
third,B-DATE
-,I-DATE
quarter,I-DATE
performance,O
to,O
continued,O
increases,O
in,O
international,O
sales,O
",",O
which,O
accounted,O
for,O
43,O
%,O
of,O
the,O
company,O
',O
s,O
sales,O
",",O
a,O
74,O
%,O
increase,O
from,O
a,B-DATE
year,I-DATE
earlier,I-DATE
.,O
"""",O
Over,O
the,B-DURATION
next,I-DURATION
couple,I-DURATION
of,I-DURATION
years,I-DURATION
we,O
would,O
not,O
be,O
surprised,O
to,O
see,O
Europe,O
and,O
international,O
{,O
sales,O
},O
represent,O
50,O
%,O
of,O
the,O
company,O
',O
s,O
revenues,O
",""",O
he,O
said,O
.,O
During,O
the,B-DATE
third,I-DATE
quarter,I-DATE
",",O
Compaq,O
purchased,O
a,O
former,O
Wang,O
Laboratories,O
manufacturing,O
facility,O
in,O
Stirling,O
",",O
Scotland,O
",",O
which,O
will,O
be,O
used,O
for,O
international,O
service,O
and,O
repair,O
operations,O
.,O
Mr,O
.,O
Swavely,O
said,O
the,O
new,O
space,O
will,O
allow,O
Compaq,O
to,O
increase,O
the,O
manufacturing,O
capacity,O
of,O
its,O
plant,O
in,O
Erskine,O
",",O
Scotland,O
.,O
In,O
New,O
York,O
Stock,O
Exchange,O
composite,O
trading,O
yesterday,B-DATE
",",O
Compaq,O
shares,O
fell,O
$,O
1,O
.,O
625,O
to,O
$,O
108,O
.,O
625,O
.,O
