token,tag
Norton,O
Co,O
.,O
said,O
net,O
income,O
for,O
the,B-DATE
third,I-DATE
quarter,I-DATE
fell,O
6,O
%,O
to,O
$,O
20,O
.,O
6,O
million,O
",",O
or,O
98,O
cents,O
a,O
share,O
",",O
from,O
$,O
22,O
million,O
",",O
or,O
$,O
1,O
.,O
03,O
a,O
share,O
.,O
Operating,O
profit,O
for,O
the,O
abrasives,O
",",O
engineering,O
materials,O
and,O
petroleum,O
services,O
concern,O
was,O
$,O
19,O
.,O
2,O
million,O
",",O
or,O
91,O
cents,O
a,O
share,O
",",O
up,O
3,O
%,O
from,O
$,O
18,O
.,O
7,O
million,O
",",O
or,O
87,O
cents,O
a,O
share,O
.,O
The,O
company,O
had,O
a,O
tax,O
credit,O
of,O
$,O
1,O
.,O
4,O
million,O
.,O
In,O
the,B-DATE
year,I-DATE
-,I-DATE
earlier,I-DATE
quarter,I-DATE
",",O
the,O
tax,O
credit,O
was,O
$,O
3,O
.,O
3,O
million,O
.,O
Sales,O
rose,O
8,O
%,O
to,O
$,O
368,O
.,O
5,O
million,O
from,O
$,O
340,O
.,O
7,O
million,O
.,O
Operating,O
profit,O
in,O
the,O
company,O
',O
s,O
abrasives,O
segment,O
rose,O
16,O
%,O
while,O
operating,O
profit,O
in,O
the,O
engineering,O
materials,O
segment,O
rose,O
2,O
%.,O
However,O
",",O
the,O
company,O
',O
s,O
petroleum,O
services,O
segment,O
",",O
while,O
profitable,O
",",O
was,O
hurt,O
by,O
high,O
financing,O
costs,O
associated,O
with,O
the,O
company,O
',O
s,O
buy,O
-,O
out,O
of,O
a,O
50,O
%,O
stake,O
in,O
Eastman,O
Christensen,O
Co,O
.,O
from,O
Texas,O
Eastern,O
Corp,O
.,O
last,B-DATE
June,I-DATE
.,O
Norton,O
and,O
Texas,O
Eastern,O
had,O
each,O
held,O
a,O
50,O
%,O
stake,O
in,O
Eastman,O
in,O
a,O
joint,O
venture,O
.,O
Norton,O
announced,O
earlier,B-DATE
this,I-DATE
month,I-DATE
that,O
it,O
was,O
exploring,O
the,O
possible,O
sale,O
of,O
all,O
or,O
part,O
of,O
Eastman,O
Christensen,O
.,O
For,O
the,B-DURATION
nine,I-DURATION
months,I-DURATION
",",O
Norton,O
had,O
net,O
of,O
$,O
81,O
.,O
2,O
million,O
",",O
or,O
$,O
3,O
.,O
87,O
a,O
share,O
",",O
and,O
a,O
tax,O
credit,O
of,O
$,O
4,O
.,O
4,O
million,O
.,O
In,O
the,B-DURATION
year,I-DURATION
-,I-DURATION
earlier,I-DURATION
period,I-DURATION
",",O
the,O
company,O
had,O
net,O
of,O
$,O
77,O
.,O
2,O
million,O
",",O
or,O
$,O
3,O
.,O
68,O
a,O
share,O
",",O
and,O
a,O
tax,O
credit,O
of,O
$,O
7,O
.,O
7,O
million,O
.,O
Norton,O
had,O
operating,O
profit,O
of,O
$,O
76,O
.,O
8,O
million,O
",",O
or,O
$,O
3,O
.,O
66,O
a,O
share,O
",",O
up,O
11,O
%,O
from,O
$,O
69,O
.,O
5,O
million,O
",",O
or,O
$,O
3,O
.,O
31,O
a,O
share,O
.,O
Sales,O
rose,O
8,O
%,O
to,O
$,O
1,O
.,O
15,O
billion,O
from,O
$,O
1,O
.,O
06,O
billion,O
.,O
