Young,O,
',O,
s,O,
Market,O,
Co,O,
".,",O,
a,O,
wholesaler,O,
of,O,
spirits,O,
",",O,
wines,O,
and,O,
other,O,
goods,O,
",",O,
said,O,
it,O,
will,O,
merge,O,
with,O,
a,O,
new,O,
corporation,O,
formed,O,
by,O,
the,O,
Underwood,O,
family,O,
",",O,
which,O,
controls,O,
Young,O,
',O,
s,O,
.,O,
Under,O,
terms,O,
of,O,
the,O,
agreement,O,
",",O,
shareholders,O,
other,O,
than,O,
the,O,
Underwoods,O,
will,O,
receive,O,
$,O,
3,O,
",",O,
500,O,
a,O,
share,O,
at,O,
closing,O,
",",O,
which,O,
is,O,
expected,O,
in,O,
December,B-DATE,
.,O,
The,O,
Underwood,O,
family,O,
said,O,
that,O,
holders,O,
of,O,
more,O,
than,O,
a,O,
majority,O,
of,O,
the,O,
stock,O,
of,O,
the,O,
company,O,
have,O,
approved,O,
the,O,
transaction,O,
by,O,
written,O,
consent,O,
.,O,
