token,tag
NAIROBI,O
",",O
Kenya,O
(,O
AP,O
),O
_,O
Terrorist,O
bombings,O
at,O
U,O
.,O
S,O
.,O
embassies,O
in,O
Kenya,O
and,O
Tanzania,O
blew,O
apart,O
buildings,O
and,O
buses,O
",",O
trapping,O
people,O
under,O
slabs,O
of,O
concrete,O
and,O
twisted,O
steel,O
that,O
rescuers,O
cleared,O
with,O
cranes,O
",",O
blow,O
torches,O
and,O
bare,O
hands,O
.,O
At,O
least,O
82,O
were,O
killed,O
and,O
more,O
than,O
1,O
",",O
700,O
injured,O
",",O
officials,O
said,O
as,O
dawn,O
broke,O
Saturday,B-DATE
.,O
Dozens,O
of,O
people,O
were,O
still,O
missing,O
",",O
however,O
",",O
and,O
the,O
death,O
toll,O
was,O
expected,O
to,O
rise,O
",",O
they,O
said,O
.,O
The,O
suspected,O
car,O
bombings,O
occurred,O
700,O
kilometers,O
(,O
450,O
miles,O
),O
from,O
each,O
other,O
but,O
just,O
minutes,O
apart,O
on,O
Friday,B-DATE
",",O
turning,O
busy,O
streets,O
in,O
two,O
African,O
capitals,O
into,O
bloody,O
piles,O
of,O
concrete,O
and,O
knots,O
of,O
steel,O
.,O
``,O
This,O
appears,O
to,O
have,O
been,O
a,O
very,O
well,O
-,O
coordinated,O
",",O
very,O
well,O
-,O
planned,O
attack,O
_,O
clearly,O
not,O
the,O
work,O
of,O
amateurs,O
",''",O
U,O
.,O
S,O
.,O
National,O
Security,O
Council,O
spokesman,O
P,O
.,O
J,O
.,O
Crowley,O
said,O
in,O
Washington,O
.,O
No,O
one,O
has,O
claimed,O
responsibility,O
.,O
The,O
blast,O
in,O
Nairobi,O
occurred,O
at,O
about,O
10,B-TIME
:,I-TIME
35,I-TIME
a,I-TIME
.,I-TIME
m,I-TIME
.,I-TIME
(,O
0735,O
GMT,O
),O
Friday,B-DATE
",",O
toppling,O
a,O
crowded,O
building,O
toward,O
the,O
embassy,O
and,O
a,O
street,O
packed,O
with,O
cars,O
",",O
trucks,O
and,O
buses,O
.,O
At,O
least,O
75,O
people,O
were,O
killed,O
and,O
1,O
",",O
643,O
wounded,O
there,O
",",O
Red,O
Cross,O
and,O
ambulance,O
officials,O
said,O
.,O
