token,tag
Delta,O
Air,O
Lines,O
earnings,O
soared,O
33,O
%,O
to,O
a,O
record,O
in,O
the,B-DATE
fiscal,I-DATE
first,I-DATE
quarter,I-DATE
",",O
bucking,O
the,O
industry,O
trend,O
toward,O
declining,O
profits,O
.,O
The,O
Atlanta,O
-,O
based,O
airline,O
",",O
the,O
third,O
largest,O
in,O
the,O
U,O
.,O
S,O
".,",O
attributed,O
the,O
increase,O
to,O
higher,O
passenger,O
traffic,O
",",O
new,O
international,O
routes,O
and,O
reduced,O
service,O
by,O
rival,O
Eastern,O
Airlines,O
",",O
which,O
is,O
in,O
bankruptcy,O
proceedings,O
in,O
the,O
wake,O
of,O
a,O
strike,O
that,O
began,O
last,B-DATE
spring,I-DATE
.,O
For,O
the,B-DATE
quarter,I-DATE
ended,O
Sept,B-DATE
.,I-DATE
30,I-DATE
",",O
Delta,O
posted,O
net,O
income,O
of,O
$,O
133,O
.,O
1,O
million,O
",",O
or,O
$,O
2,O
.,O
53,O
a,O
share,O
",",O
up,O
from,O
$,O
100,O
million,O
",",O
or,O
$,O
2,O
.,O
03,O
a,O
share,O
",",O
a,B-DATE
year,I-DATE
earlier,I-DATE
.,O
Revenue,O
rose,O
15,O
%,O
to,O
$,O
2,O
.,O
17,O
billion,O
from,O
$,O
1,O
.,O
89,O
billion,O
.,O
During,O
the,B-DATE
quarter,I-DATE
",",O
Delta,O
issued,O
2,O
.,O
5,O
million,O
shares,O
of,O
common,O
stock,O
to,O
Swissair,O
",",O
and,O
repurchased,O
1,O
.,O
1,O
million,O
shares,O
for,O
use,O
in,O
a,O
company,O
employee,O
stock,O
ownership,O
plan,O
.,O
"""",O
The,O
key,O
to,O
Delta,O
',O
s,O
record,O
earnings,O
continued,O
to,O
be,O
excellent,O
passenger,O
revenue,O
growth,O
",""",O
said,O
Thomas,O
Roeck,O
",",O
chief,O
financial,O
officer,O
.,O
Passenger,O
traffic,O
jumped,O
14,O
%,O
in,O
the,B-DATE
quarter,I-DATE
",",O
while,O
profit,O
per,O
passenger,O
grew,O
2,O
%.,O
Delta,O
has,O
benefited,O
more,O
than,O
other,O
carriers,O
from,O
the,O
weakness,O
of,O
Eastern,O
Airlines,O
",",O
which,O
shares,O
the,O
Atlanta,O
hub,O
.,O
Although,O
Eastern,O
is,O
back,O
to,O
about,O
80,O
%,O
of,O
its,O
pre,O
-,O
strike,O
schedule,O
now,B-DATE
",",O
the,O
Texas,O
Air,O
Corp,O
.,O
subsidiary,O
was,O
only,O
beginning,O
to,O
get,O
back,O
on,O
its,O
feet,O
during,O
the,B-DATE
quarter,I-DATE
.,O
Separately,O
",",O
America,O
West,O
Airlines,O
",",O
Phoenix,O
",",O
Ariz,O
".,",O
reported,O
third,B-DATE
-,I-DATE
quarter,I-DATE
profit,O
jumped,O
45,O
%,O
to,O
$,O
5,O
.,O
8,O
million,O
",",O
or,O
28,O
cents,O
a,O
share,O
",",O
from,O
$,O
4,O
million,O
",",O
or,O
24,O
cents,O
a,O
share,O
",",O
a,B-DATE
year,I-DATE
earlier,I-DATE
.,O
The,O
latest,O
results,O
include,O
a,O
$,O
2,O
.,O
6,O
million,O
one,O
-,O
time,O
payment,O
from,O
a,O
"""",O
foreign,O
entity,O
".""",O
America,O
West,O
wouldn,O
',O
t,O
identify,O
the,O
entity,O
",",O
but,O
said,O
the,O
payment,O
was,O
for,O
the,O
foreign,O
company,O
',O
s,O
use,O
of,O
certain,O
tax,O
benefits,O
in,O
connection,O
with,O
America,O
West,O
plane,O
purchases,O
.,O
Year,B-DATE
-,I-DATE
earlier,I-DATE
results,O
included,O
an,O
extraordinary,O
gain,O
of,O
$,O
1,O
.,O
6,O
million,O
from,O
a,O
buy,O
-,O
back,O
of,O
convertible,O
subordinated,O
debentures,O
.,O
Revenue,O
rose,O
21,O
%,O
to,O
$,O
243,O
.,O
4,O
million,O
from,O
$,O
201,O
.,O
2,O
million,O
.,O
For,O
the,B-DURATION
nine,I-DURATION
months,I-DURATION
",",O
America,O
West,O
posted,O
earnings,O
of,O
$,O
18,O
.,O
9,O
million,O
",",O
or,O
97,O
cents,O
a,O
share,O
",",O
compared,O
with,O
a,O
loss,O
of,O
$,O
9,O
.,O
7,O
million,O
",",O
or,O
74,O
cents,O
a,O
share,O
",",O
a,B-DATE
year,I-DATE
earlier,I-DATE
.,O
Revenue,O
rose,O
27,O
%,O
to,O
$,O
715,O
.,O
1,O
million,O
from,O
$,O
563,O
.,O
8,O
million,O
.,O
