token,tag
MIAMI,O
_,O
With,O
a,O
tense,O
Miami,O
waiting,O
",",O
federal,O
immigration,O
officials,O
said,O
Monday,B-DATE
they,O
will,O
order,O
the,O
Miami,O
relatives,O
of,O
6,O
-,O
year,O
-,O
old,O
Cuban,O
rafter,O
Elian,O
Gonzalez,O
to,O
turn,O
the,O
boy,O
over,O
to,O
his,O
father,O
",",O
who,O
could,O
come,O
to,O
the,O
U,O
.,O
S,O
.,O
from,O
Cuba,O
as,O
early,O
as,O
Tuesday,B-DATE
.,O
``,O
Our,O
goal,O
is,O
to,O
reunite,O
Elian,O
and,O
his,O
father,O
",''",O
said,O
Maria,O
Cardona,O
",",O
a,O
spokeswoman,O
for,O
the,O
U,O
.,O
S,O
.,O
Immigration,O
and,O
Naturalization,O
Service,O
.,O
``,O
The,O
issue,O
is,O
not,O
whether,O
we,O
will,O
transfer,O
Elian,O
to,O
his,O
father,O
",",O
but,O
when,O
and,O
how,O
.'',O
Late,O
Monday,B-DATE
",",O
U,O
.,O
S,O
.,O
State,O
Department,O
officials,O
said,O
that,O
travel,O
visas,O
had,O
been,O
approved,O
for,O
Elian,O
',O
s,O
father,O
",",O
Juan,O
Miguel,O
Gonzalez,O
",",O
his,O
immediate,O
family,O
and,O
three,O
other,O
people,O
_,O
a,O
pediatrician,O
",",O
a,O
psychologist,O
and,O
one,O
of,O
Elian,O
',O
s,O
favorite,O
cousins,O
.,O
The,O
group,O
might,O
come,O
to,O
the,O
U,O
.,O
S,O
.,O
as,O
soon,O
as,O
Tuesday,B-DATE
",",O
according,O
to,O
unconfirmed,O
media,O
reports,O
.,O
But,O
Miami,O
',O
s,O
volatile,O
Cuban,O
exiles,O
continued,O
to,O
vow,O
they,O
would,O
block,O
any,O
attempt,O
to,O
take,O
Elian,O
from,O
the,O
Little,O
Havana,O
home,O
where,O
he,O
has,O
been,O
living,O
with,O
his,O
Miami,O
relatives,O
",",O
with,O
some,O
predicting,O
bloodshed,O
if,O
federal,O
agents,O
come,O
for,O
the,O
boy,O
.,O
``,O
There,O
will,O
be,O
thousands,O
here,O
to,O
stop,O
it,O
if,O
they,O
come,O
for,O
him,O
",''",O
said,O
Ana,O
Bonnin,O
",",O
one,O
of,O
about,O
100,O
exiles,O
who,O
practiced,O
forming,O
a,O
human,O
chain,O
outside,O
the,O
home,O
Monday,B-DATE
.,O
``,O
We,O
',O
ll,O
try,O
to,O
do,O
it,O
peacefully,O
",",O
but,O
you,O
can,O
only,O
do,O
so,O
much,O
.,O
You,O
can,O
',O
t,O
control,O
everybody,O
.'',O
Late,O
in,O
the,O
day,O
",",O
lawyers,O
for,O
Elian,O
',O
s,O
Miami,O
family,O
emerged,O
from,O
their,O
third,O
day,B-DURATION
-,I-DURATION
long,I-DURATION
meeting,O
with,O
federal,O
officials,O
",",O
but,O
said,O
little,O
.,O
``,O
We,O
continue,O
to,O
be,O
very,O
concerned,O
about,O
the,O
mental,O
and,O
psychological,O
well,O
-,O
being,O
of,O
this,O
6,O
-,O
year,O
-,O
old,O
",''",O
said,O
Manny,O
Diaz,O
",",O
one,O
of,O
the,O
family,O
',O
s,O
attorneys,O
.,O
``,O
To,O
that,O
end,O
",",O
we,O
',O
ll,O
be,O
back,O
tomorrow,B-DATE
to,O
continue,O
our,O
negotiations,O
.'',O
Federal,O
officials,O
made,O
no,O
immediate,O
comment,O
.,O
It,O
was,O
not,O
clear,O
whether,O
the,O
Gonzalez,O
family,O
would,O
come,O
to,O
Miami,O
to,O
get,O
Elian,O
or,O
if,O
instead,O
they,O
would,O
travel,O
to,O
Washington,O
",",O
D,O
.,O
C,O
.,O
Cuban,O
President,O
Fidel,O
Castro,O
has,O
said,O
they,O
would,O
live,O
in,O
the,O
home,O
of,O
a,O
Cuban,O
diplomat,O
in,O
the,O
Washington,O
area,O
until,O
the,O
court,O
case,O
surrounding,O
Elian,O
',O
s,O
fate,O
is,O
resolved,O
.,O
Visas,O
for,O
the,O
entourage,O
of,O
more,O
than,O
20,O
teachers,O
",",O
classmates,O
and,O
others,O
_,O
including,O
Ricardo,O
Alarcon,O
",",O
Cuban,O
National,O
Assembly,O
president,O
_,O
that,O
Castro,O
wants,O
to,O
accompany,O
the,O
family,O
were,O
not,O
yet,O
approved,O
",",O
officials,O
said,O
.,O
The,O
rush,O
of,O
events,O
caps,O
a,O
four,B-DURATION
-,I-DURATION
month,I-DURATION
ordeal,O
that,O
has,O
seen,O
Elian,O
catapulted,O
into,O
the,O
center,O
an,O
international,O
tug,O
-,O
of,O
-,O
war,O
.,O
He,O
was,O
found,O
floating,O
in,O
an,O
inner,O
-,O
tube,O
off,O
the,O
Florida,O
coast,O
on,O
Thanksgiving,B-DATE
Day,I-DATE
after,O
a,O
boat,O
carrying,O
him,O
from,O
Cuba,O
sank,O
.,O
His,O
mother,O
and,O
10,O
other,O
people,O
drowned,O
.,O
Federal,O
officials,O
placed,O
him,O
with,O
his,O
Miami,O
relatives,O
",",O
but,O
kept,O
custody,O
over,O
him,O
.,O
In,O
January,B-DATE
",",O
Immigration,O
and,O
Naturalization,O
Service,O
Commissioner,O
Doris,O
Meissner,O
ruled,O
that,O
Elian,O
should,O
go,O
back,O
to,O
Cuba,O
",",O
a,O
decision,O
upheld,O
by,O
U,O
.,O
S,O
.,O
Attorney,O
General,O
Janet,O
Reno,O
.,O
The,O
Miami,O
relatives,O
filed,O
a,O
federal,O
lawsuit,O
to,O
overturn,O
the,O
decision,O
",",O
but,O
in,O
March,B-DATE
a,O
Miami,O
federal,O
judge,O
ruled,O
against,O
them,O
.,O
They,O
immediately,O
appealed,O
to,O
the,O
11th,O
Circuit,O
Court,O
of,O
Appeals,O
in,O
Atlanta,O
.,O
Legal,O
experts,O
and,O
federal,O
officials,O
maintain,O
that,O
Reno,O
can,O
allow,O
the,O
boy,O
to,O
be,O
sent,O
back,O
to,O
Cuba,O
before,O
the,O
appeal,O
is,O
heard,O
.,O
Last,B-DATE
week,I-DATE
",",O
federal,O
officials,O
sought,O
to,O
have,O
the,O
family,O
must,O
sign,O
an,O
agreement,O
to,O
turn,O
the,O
boy,O
over,O
voluntarily,O
should,O
they,O
lose,O
their,O
appeal,O
.,O
If,O
the,O
family,O
refused,O
",",O
INS,O
had,O
threatened,O
to,O
revoke,O
Elian,O
',O
s,O
parole,O
",",O
meaning,O
federal,O
officials,O
would,O
take,O
him,O
from,O
the,O
Miami,O
family,O
.,O
The,O
family,O
refused,O
to,O
sign,O
the,O
agreement,O
through,O
two,B-DURATION
days,I-DURATION
of,O
negotiations,O
",",O
and,O
INS,O
extended,O
its,O
deadline,O
until,O
9,B-DATE
a,I-DATE
.,I-DATE
m,I-DATE
.,I-DATE
EST,I-DATE
Tuesday,B-DATE
.,O
The,O
terms,O
of,O
the,O
talks,O
changed,O
dramatically,O
",",O
however,O
",",O
when,O
Castro,O
announced,O
last,B-DATE
Wednesday,I-DATE
that,O
the,O
boy,O
',O
s,O
father,O
was,O
ready,O
to,O
travel,O
to,O
the,O
United,O
States,O
.,O
Previously,O
",",O
Gonzalez,O
had,O
said,O
he,O
would,O
never,O
come,O
here,O
to,O
get,O
his,O
son,O
.,O
Over,O
the,B-DURATION
weekend,I-DURATION
",",O
lawyers,O
for,O
the,O
family,O
raised,O
accusations,O
that,O
Juan,O
Miguel,O
Gonzalez,O
had,O
mistreated,O
his,O
son,O
in,O
telephone,O
conversations,O
",",O
saying,O
he,O
had,O
told,O
the,O
boy,O
that,O
his,O
mother,O
was,O
alive,O
and,O
waiting,O
for,O
him,O
in,O
Cuba,O
.,O
But,O
by,O
Monday,B-DATE
",",O
federal,O
officials,O
hardened,O
their,O
negotiating,O
stance,O
",",O
insisting,O
the,O
boy,O
would,O
be,O
turned,O
over,O
to,O
his,O
father,O
once,O
the,O
Cuban,O
group,O
arrives,O
in,O
the,O
United,O
States,O
.,O
Moves,O
to,O
keep,O
Elian,O
in,O
this,O
country,O
through,O
federal,O
legislation,O
appear,O
to,O
be,O
stymied,O
",",O
as,O
most,O
lawmakers,O
seem,O
to,O
agree,O
the,O
boy,O
should,O
go,O
back,O
to,O
Cuba,O
