token,tag
Integra,O
-,O
A,O
Hotel,O
amp,O
Restaurant,O
Co,O
.,O
said,O
its,O
planned,O
rights,O
offering,O
to,O
raise,O
about,O
$,O
9,O
million,O
was,O
declared,O
effective,O
and,O
the,O
company,O
will,O
begin,O
mailing,O
materials,O
to,O
shareholders,O
at,O
the,B-DATE
end,I-DATE
of,I-DATE
this,I-DATE
week,I-DATE
.,O
Under,O
the,O
offer,O
",",O
shareholders,O
will,O
receive,O
one,O
right,O
for,O
each,O
105,O
common,O
shares,O
owned,O
.,O
Each,O
right,O
entitles,O
the,O
shareholder,O
to,O
buy,O
$,O
100,O
face,O
amount,O
of,O
13,O
.,O
5,O
%,O
bonds,O
due,O
1993,B-DATE
and,O
warrants,O
to,O
buy,O
23,O
.,O
5,O
common,O
shares,O
at,O
30,O
cents,O
a,O
share,O
.,O
The,O
rights,O
",",O
which,O
expire,O
Nov,B-DATE
.,I-DATE
21,I-DATE
",",O
can,O
be,O
exercised,O
for,O
$,O
100,O
each,O
.,O
Integra,O
",",O
which,O
owns,O
and,O
operates,O
hotels,O
",",O
said,O
that,O
Hallwood,O
Group,O
Inc,O
.,O
has,O
agreed,O
to,O
exercise,O
any,O
rights,O
that,O
aren,O
',O
t,O
exercised,O
by,O
other,O
shareholders,O
.,O
Hallwood,O
",",O
a,O
Cleveland,O
merchant,O
bank,O
",",O
owns,O
about,O
11,O
%,O
of,O
Integra,O
.,O
