token,tag
Chandler,O
Insurance,O
Co,O
.,O
said,O
it,O
expects,O
to,O
report,O
third,B-DATE
-,I-DATE
quarter,I-DATE
net,O
income,O
jumped,O
97,O
%,O
to,O
$,O
2,O
.,O
8,O
million,O
",",O
or,O
51,O
cents,O
a,O
share,O
.,O
In,O
the,B-DATE
year,I-DATE
-,I-DATE
earlier,I-DATE
quarter,I-DATE
",",O
the,O
automobile,O
and,O
trucking,O
insurer,O
had,O
earnings,O
of,O
$,O
1,O
.,O
4,O
million,O
",",O
or,O
48,O
cents,O
a,O
share,O
on,O
a,O
restated,O
basis,O
",",O
on,O
revenue,O
of,O
$,O
16,O
.,O
5,O
million,O
.,O
In,O
an,O
interview,O
",",O
W,O
.,O
Brent,O
LeGere,O
",",O
chairman,O
and,O
chief,O
executive,O
officer,O
",",O
said,O
he,O
expects,O
revenue,O
in,O
the,B-DATE
latest,I-DATE
quarter,I-DATE
to,O
total,O
about,O
$,O
28,O
million,O
.,O
The,O
earnings,O
-,O
per,O
-,O
share,O
figures,O
reflect,O
a,O
25,O
%,O
stock,O
dividend,O
in,O
June,B-DATE
1989,I-DATE
.,O
Mr,O
.,O
LeGere,O
attributed,O
the,O
earnings,O
increase,O
to,O
growth,O
in,O
the,O
company,O
',O
s,O
longhaul,O
trucking,O
insurance,O
lines,O
and,O
the,O
ability,O
to,O
keep,O
premium,O
rates,O
firm,O
.,O
