token,tag
Ratners,O
Group,O
PLC,O
",",O
a,O
fast,O
-,O
growing,O
",",O
acquisition,O
-,O
minded,O
London,O
-,O
based,O
jeweler,O
",",O
raised,O
its,O
price,O
for,O
Seattle,O
-,O
based,O
specialty,O
jeweler,O
Weisfield,O
',O
s,O
Inc,O
.,O
to,O
$,O
57,O
.,O
50,O
a,O
share,O
",",O
or,O
$,O
62,O
.,O
1,O
million,O
",",O
from,O
$,O
50,O
a,O
share,O
",",O
or,O
$,O
55,O
million,O
",",O
after,O
another,O
concern,O
said,O
it,O
would,O
be,O
prepared,O
to,O
outbid,O
Ratners,O
',O
s,O
initial,O
offer,O
.,O
The,O
other,O
concern,O
wasn,O
',O
t,O
identified,O
.,O
Ratners,O
',O
s,O
chairman,O
",",O
Gerald,O
Ratner,O
",",O
said,O
the,O
deal,O
remains,O
of,O
"""",O
substantial,O
benefit,O
to,O
Ratners,O
".""",O
In,O
London,O
at,O
mid,B-TIME
-,I-TIME
afternoon,I-TIME
yesterday,I-TIME
",",O
Ratners,O
',O
s,O
shares,O
were,O
up,O
2,O
pence,O
(,O
1,O
.,O
26,O
cents,O
"),",O
at,O
260,O
pence,O
($,O
1,O
.,O
64,O
).,O
The,O
sweetened,O
offer,O
has,O
acceptances,O
from,O
more,O
than,O
50,O
%,O
of,O
Weisfield,O
',O
s,O
shareholders,O
",",O
and,O
it,O
is,O
scheduled,O
for,O
completion,O
by,O
Dec,B-DATE
.,I-DATE
10,I-DATE
.,O
The,O
acquisition,O
of,O
87,O
-,O
store,O
Weisfield,O
',O
s,O
raises,O
Ratners,O
',O
s,O
U,O
.,O
S,O
.,O
presence,O
to,O
450,O
stores,O
.,O
About,O
30,O
%,O
of,O
Ratners,O
',O
s,O
profit,O
already,B-DATE
is,O
derived,O
from,O
the,O
U,O
.,O
S,O
.,O
