token,tag
BAGHDAD,O
",",O
Iraq,O
(,O
AP,O
),O
_,O
An,O
American,O
leader,O
of,O
a,O
U,O
.,O
N,O
.,O
weapons,O
inspection,O
team,O
resumed,O
work,O
in,O
Iraq,O
Friday,B-DATE
",",O
nearly,B-DURATION
two,I-DURATION
months,I-DURATION
after,O
his,O
team,O
was,O
effectively,O
blocked,O
.,O
Scott,O
Ritter,O
led,O
his,O
team,O
on,O
a,O
10,B-DURATION
-,I-DURATION
hour,I-DURATION
tour,O
of,O
three,O
suspected,O
weapons,O
sites,O
classified,O
as,O
``,O
sensitive,O
'',O
by,O
the,O
Iraqi,O
authorities,O
",",O
U,O
.,O
N,O
.,O
spokesman,O
Alan,O
Dacey,O
said,O
.,O
``,O
All,O
sites,O
were,O
inspected,O
to,O
the,O
satisfaction,O
of,O
the,O
inspection,O
team,O
and,O
with,O
full,O
cooperation,O
of,O
Iraqi,O
authorities,O
",''",O
Dacey,O
said,O
.,O
At,O
least,O
one,O
of,O
the,O
sensitive,O
sites,O
was,O
a,O
barracks,O
of,O
the,O
elite,O
Republican,O
Guard,O
",",O
a,O
well,O
-,O
placed,O
source,O
told,O
The,O
Associated,O
Press,O
.,O
Previously,B-DATE
the,O
Iraqis,O
have,O
resisted,O
attempts,O
to,O
inspect,O
such,O
quarters,O
.,O
The,O
U,O
.,O
N,O
.,O
Security,O
Council,O
has,O
charged,O
the,O
inspectors,O
with,O
verifying,O
that,O
Iraq,O
has,O
destroyed,O
its,O
long,O
-,O
range,O
missiles,O
and,O
weapons,O
of,O
mass,O
destruction,O
.,O
It,O
was,O
the,O
first,O
time,O
that,O
Ritter,O
",",O
who,O
arrived,O
Thursday,B-DATE
with,O
some,O
50,O
inspectors,O
for,O
a,O
tour,O
likely,O
to,O
last,O
over,B-DURATION
a,I-DURATION
week,I-DURATION
",",O
had,O
been,O
allowed,O
to,O
carry,O
out,O
an,O
inspection,O
since,O
Jan,B-DATE
.,I-DATE
13,I-DATE
.,O
Then,O
the,O
Baghdad,O
government,O
stopped,O
providing,O
Ritter,O
',O
s,O
team,O
with,O
escorts,O
",",O
making,O
it,O
impossible,O
for,O
him,O
to,O
enter,O
any,O
site,O
.,O
Iraq,O
alleged,O
Ritter,O
was,O
an,O
American,O
spy,O
whose,O
team,O
had,O
a,O
disproportionately,O
high,O
number,O
of,O
Americans,O
and,O
Britons,O
.,O
The,O
