token,tag
INDEPENDENCE,O
",",O
Mo,O
.,O
_,O
The,O
North,O
Atlantic,O
Treaty,O
Organization,O
embraced,O
three,O
of,O
its,O
former,O
rivals,O
",",O
the,O
Czech,O
Republic,O
",",O
Hungary,O
and,O
Poland,O
on,O
Friday,B-DATE
",",O
formally,O
ending,O
the,O
Soviet,O
domination,O
of,O
those,O
nations,O
that,O
began,O
after,O
World,O
War,O
II,O
and,O
opening,O
a,O
new,O
path,O
for,O
the,O
military,O
alliance,O
.,O
In,O
a,O
ceremony,O
tinged,O
with,O
the,O
personal,O
and,O
the,O
emotional,O
at,O
the,O
Truman,O
Presidential,O
Library,O
here,O
",",O
Secretary,O
of,O
State,O
Madeleine,O
Albright,O
watched,O
the,O
foreign,O
ministers,O
of,O
the,O
three,O
countries,O
sign,O
the,O
documents,O
of,O
accession,O
to,O
the,O
alliance,O
",",O
signed,O
them,O
herself,O
and,O
then,O
held,O
them,O
aloft,O
like,O
a,O
victory,O
trophy,O
.,O
Albright,O
",",O
who,O
was,O
born,O
in,O
Prague,O
and,O
fled,O
just,O
after,O
the,O
Communist,O
takeover,O
in,O
1948,B-DATE
",",O
made,O
no,O
secret,O
of,O
her,O
joy,O
at,O
her,O
homeland,O
and,O
its,O
neighbors,O
joining,O
the,O
alliance,O
after,O
a,O
six,B-DURATION
year,I-DURATION
trans,O
-,O
Atlantic,O
diplomatic,O
process,O
led,O
by,O
the,O
Clinton,O
administration,O
.,O
``,O
To,O
quote,O
an,O
old,O
Central,O
European,O
expression,O
",",O
`,O
Hallelujah,O
",'''",O
she,O
said,O
.,O
In,O
Poland,O
",",O
Hungary,O
and,O
the,O
Czech,O
Republic,O
",",O
the,O
moment,O
was,O
marked,O
by,O
small,O
-,O
scale,O
public,O
celebrations,O
.,O
In,O
Warsaw,O
",",O
Poland,O
",",O
after,O
dark,O
",",O
as,O
fireworks,O
lit,O
the,O
sky,O
",",O
the,O
Polish,O
flag,O
and,O
the,O
flag,O
of,O
NATO,O
were,O
raised,O
side,O
by,O
side,O
near,O
the,O
Tomb,O
of,O
the,O
Unknown,O
Soldier,O
in,O
Pilsudski,O
Square,O
In,O
Hungary,O
",",O
NATO,O
members,O
',O
flags,O
were,O
raised,O
outside,O
the,O
Defense,O
Ministry,O
.,O
And,O
in,O
Prague,O
",",O
Czech,O
Republic,O
",",O
President,O
Vaclav,O
Havel,O
said,O
in,O
a,O
statement,O
",",O
``,O
Never,O
have,O
we,O
been,O
part,O
of,O
such,O
a,O
broad,O
",",O
solid,O
and,O
binding,O
security,O
alliance,O
which,O
at,O
the,O
same,O
time,O
respects,O
in,O
its,O
essence,O
the,O
sovereignty,O
and,O
will,O
of,O
our,O
nation,O
.'',O
The,O
enlargement,O
of,O
NATO,O
from,O
16,O
members,O
to,O
19,O
has,O
been,O
one,O
of,O
the,O
administration,O
',O
s,O
foremost,O
foreign,O
policy,O
goals,O
",",O
one,O
that,O
grew,O
out,O
of,O
a,O
desire,O
",",O
its,O
proponents,O
said,O
",",O
to,O
cement,O
the,O
democratic,O
gains,O
made,O
in,O
the,O
former,O
Warsaw,O
Pact,O
countries,O
after,O
the,O
collapse,O
of,O
communism,O
10,B-DATE
years,I-DATE
ago,I-DATE
.,O
But,O
the,O
policy,O
also,O
faced,O
critics,O
",",O
who,O
argued,O
that,O
welcoming,O
these,O
three,O
new,O
countries,O
would,O
draw,O
a,O
new,O
line,O
across,O
Europe,O
and,O
antagonize,O
the,O
Russians,O
.,O
As,O
of,O
Friday,B-DATE
",",O
the,O
border,O
between,O
Western,O
Europe,O
and,O
the,O
former,O
Soviet,O
Union,O
moved,O
to,O
the,O
eastern,O
border,O
of,O
Poland,O
.,O
In,O
her,O
speech,O
",",O
in,O
the,O
small,O
auditorium,O
where,O
dignitaries,O
from,O
the,O
three,O
countries,O
sat,O
and,O
the,O
three,O
foreign,O
ministers,O
flanked,O
her,O
on,O
the,O
stage,O
",",O
Albright,O
countered,O
that,O
NATO,O
would,O
now,O
do,O
``,O
for,O
Europe,O
',O
s,O
East,O
what,O
NATO,O
has,O
already,O
helped,O
to,O
do,O
for,O
Europe,O
',O
s,O
West,O
.,O
Steadily,O
and,O
systematically,O
",",O
we,O
will,O
continue,O
erasing,O
_,O
without,O
replacing,O
_,O
the,O
line,O
drawn,O
in,O
Europe,O
by,O
Stalin,O
',O
s,O
bloody,O
boot,O
.'',O
Albright,O
also,O
used,O
her,O
speech,O
to,O
articulate,O
a,O
forward,O
-,O
looking,O
vision,O
for,O
NATO,O
",",O
which,O
will,O
celebrate,O
its,O
50th,O
anniversary,O
in,O
Washington,O
next,B-DATE
month,I-DATE
",",O
and,O
to,O
defend,O
NATO,O
',O
s,O
potential,O
involvement,O
in,O
Kosovo,O
.,O
In,O
the,O
aftermath,O
of,O
the,O
Cold,O
War,O
",",O
she,O
said,O
",",O
NATO,O
must,O
be,O
ready,O
to,O
face,O
``,O
an,O
aggressive,O
regime,O
",",O
a,O
rampaging,O
faction,O
",",O
or,O
a,O
terrorist,O
group,O
.,O
And,O
we,O
know,O
that,O
if,O
",",O
past,O
is,O
prologue,O
",",O
we,O
face,O
a,O
future,O
in,O
which,O
weapons,O
will,O
be,O
more,O
destructive,O
at,O
longer,O
distances,O
than,O
ever,O
before,O
.'',O
The,O
NATO,O
summit,O
",",O
she,O
said,O
",",O
would,O
produce,O
an,O
initiative,O
that,O
``,O
responds,O
to,O
the,O
grave,O
threat,O
posed,O
by,O
weapons,O
of,O
mass,O
destruction,O
and,O
their,O
means,O
of,O
delivery,O
.'',O
In,O
Kosovo,O
",",O
where,O
the,O
Yugoslav,O
leader,O
",",O
Slobodan,O
Milosevic,O
",",O
is,O
resisting,O
the,O
deployment,O
of,O
NATO,O
-,O
led,O
troops,O
",",O
including,O
4,O
",",O
000,O
U,O
.,O
S,O
.,O
soldiers,O
",",O
Albright,O
insisted,O
that,O
NATO,O
was,O
the,O
best,O
tool,O
to,O
enforce,O
a,O
peace,O
settlement,O
.,O
``,O
We,O
must,O
be,O
clear,O
in,O
explaining,O
that,O
a,O
settlement,O
without,O
NATO,O
-,O
led,O
enforcement,O
is,O
not,O
