token,tag
Polly,O
Peck,O
International,O
Inc,O
.',O
s,O
agreement,O
to,O
acquire,O
51,O
%,O
of,O
Sansui,O
Electric,O
Co,O
.,O
proves,O
that,O
foreign,O
companies,O
can,O
acquire,O
Japanese,O
companies,O
--,O
if,O
the,O
alternative,O
for,O
the,O
Japanese,O
company,O
is,O
extinction,O
.,O
Polly,O
Peck,O
",",O
a,O
fast,O
-,O
growing,O
British,O
conglomerate,O
",",O
will,O
pay,O
15,O
.,O
6,O
billion,O
yen,O
($,O
110,O
million,O
),O
for,O
39,O
million,O
new,O
shares,O
of,O
Sansui,O
",",O
a,O
well,O
-,O
known,O
maker,O
of,O
high,O
-,O
fidelity,O
audio,O
equipment,O
that,O
failed,O
to,O
adjust,O
to,O
changing,O
market,O
conditions,O
.,O
Japanese,O
government,O
officials,O
",",O
eager,O
to,O
rebut,O
foreign,O
criticism,O
of,O
Japanese,O
investments,O
overseas,O
",",O
hailed,O
the,O
transaction,O
as,O
proof,O
foreigners,O
can,O
make,O
similar,O
investments,O
in,O
Japan,O
.,O
Polly,O
Peck,O
',O
s,O
chairman,O
",",O
Asil,O
Nadir,O
",",O
echoed,O
the,O
official,O
Japanese,O
view,O
of,O
the,O
accord,O
",",O
which,O
was,O
announced,O
Friday,B-DATE
.,O
"""",O
The,O
myths,O
that,O
Japan,O
is,O
not,O
open,O
to,O
concerns,O
from,O
outside,O
has,O
",",O
I,O
think,O
",",O
been,O
demolished,O
at,O
a,O
stroke,O
",""",O
Mr,O
.,O
Nadir,O
said,O
.,O
But,O
analysts,O
say,O
Sansui,O
is,O
a,O
special,O
case,O
.,O
It,O
expects,O
to,O
post,O
a,O
loss,O
of,O
6,O
.,O
4,O
billion,O
yen,O
for,O
the,B-DURATION
year,I-DURATION
ending,O
tomorrow,B-DATE
and,O
its,O
liabilities,O
currently,B-DATE
exceed,O
its,O
assets,O
by,O
about,O
13,O
.,O
8,O
billion,O
yen,O
.,O
"""",O
If,O
you,O
find,O
sound,O
",",O
healthy,O
companies,O
in,O
Japan,O
",",O
they,O
are,O
not,O
for,O
sale,O
",""",O
said,O
George,O
Watanabe,O
",",O
a,O
management,O
-,O
consultant,O
at,O
Tokyo,O
-,O
based,O
Asia,O
Advisory,O
Services,O
Inc,O
.,O
Statistics,O
on,O
acquisitions,O
by,O
foreigners,O
vary,O
in,O
detail,O
",",O
because,O
unlike,O
Sansui,O
",",O
which,O
is,O
listed,O
on,O
the,O
Tokyo,O
and,O
Osaka,O
stock,O
