token,tag
Bethlehem,O
Steel,O
Corp,O
".,",O
hammered,O
by,O
higher,O
costs,O
and,O
lower,O
shipments,O
to,O
key,O
automotive,O
and,O
service,O
-,O
center,O
customers,O
",",O
posted,O
a,O
54,O
%,O
drop,O
in,O
third,B-DATE
-,I-DATE
quarter,B-DATE
profit,O
.,O
Separately,O
",",O
two,O
more,O
of,O
the,O
nation,O
',O
s,O
top,O
steelmakers,O
--,O
Armco,O
Inc,O
.,O
and,O
National,O
Intergroup,O
Inc,O
.,O
--,O
reported,O
lower,O
operating,O
earnings,O
in,O
their,O
steel,O
businesses,O
",",O
marking,O
what,O
is,O
generally,O
believed,O
to,O
be,O
the,O
end,O
of,O
a,O
two,B-DURATION
-,I-DURATION
year,I-DURATION
boom,O
in,O
the,O
industry,O
.,O
Wall,O
Street,O
analysts,O
expect,O
the,O
disappointing,O
trend,O
to,O
continue,O
into,O
the,B-DATE
fourth,I-DATE
quarter,B-DATE
and,O
through,O
at,O
least,O
the,O
first,B-DATE
two,I-DATE
quarters,I-DATE
of,I-DATE
1990,I-DATE
",",O
when,O
the,O
industry,O
will,O
increasingly,O
see,O
the,O
effect,O
of,O
price,O
erosion,O
in,O
major,O
product,O
lines,O
",",O
such,O
as,O
rolled,O
sheet,O
used,O
for,O
cars,O
",",O
appliances,O
and,O
construction,O
.,O
"""",O
It,O
doesn,O
',O
t,O
bode,O
well,O
for,O
coming,B-DATE
quarters,I-DATE
",""",O
said,O
John,O
Jacobson,O
",",O
who,O
follows,O
the,O
steel,O
industry,O
for,O
AUS,O
Consultants,O
.,O
In,O
fact,O
",",O
he,O
thinks,O
several,O
steelmakers,O
will,O
report,O
actual,O
losses,O
through,O
the,B-DATE
third,I-DATE
quarter,I-DATE
of,I-DATE
1990,I-DATE
.,O
Bethlehem,O
",",O
the,O
nation,O
',O
s,O
second,O
largest,O
steelmaker,O
",",O
earned,O
$,O
46,O
.,O
9,O
million,O
",",O
or,O
54,O
cents,O
a,O
share,O
.,O
The,O
figures,O
include,O
$,O
15,O
million,O
in,O
costs,O
related,O
to,O
a,O
blast,O
furnace,O
outage,O
and,O
$,O
8,O
million,O
in,O
losses,O
from,O
unauthorized,O
work,O
outages,O
at,O
the,O
company,O
',O
s,O
coal,O
operations,O
.,O
In,O
the,O
year,B-DATE
-,I-DATE
ago,I-DATE
period,I-DATE
",",O
Bethlehem,O
earned,O
$,O
101,O
.,O
4,O
million,O
",",O
or,O
$,O
1,O
.,O
27,O
a,O
share,O
",",O
including,O
a,O
$,O
3,O
.,O
8,O
million,O
gain,O
from,O
early,O
retirement,O
of,O
debt,O
.,O
Third,B-DATE
-,I-DATE
quarter,B-DATE
sales,O
dropped,O
11,O
%,O
to,O
$,O
1,O
.,O
27,O
billion,O
from,O
$,O
1,O
.,O
43,O
billion,O
a,B-DATE
year,I-DATE
ago,I-DATE
.,O
In,O
composite,O
trading,O
on,O
the,O
New,O
York,O
Stock,O
Exchange,O
",",O
Bethlehem,O
shares,O
rose,O
50,O
cents,O
to,O
$,O
17,O
.,O
375,O
.,O
Of,O
all,O
the,O
major,O
steelmakers,O
",",O
Bethlehem,O
would,O
seem,O
to,O
be,O
the,O
most,O
vulnerable,O
to,O
a,O
slowdown,O
.,O
It,O
hasn,O
',O
t,O
diversified,O
beyond,O
steel,O
",",O
nor,O
has,O
it,O
linked,O
up,O
with,O
a,O
joint,O
venture,O
partner,O
to,O
share,O
costs,O
and,O
risks,O
.,O
However,O
",",O
in,O
spite,O
of,O
the,O
difficult,O
industrywide,O
environment,O
of,O
high,O
cost,O
and,O
low,O
volume,O
",",O
Bethlehem,O
"""",O
had,O
pretty,O
good,O
earnings,O
numbers,O
",""",O
said,O
Michelle,O
Galanter,O
Applebaum,O
",",O
an,O
analyst,O
with,O
Salomon,O
Brothers,O
Inc,O
.,O
Ms,O
.,O
Applebaum,O
had,O
estimated,O
third,B-DATE
-,I-DATE
quarter,B-DATE
earnings,O
of,O
55,O
cents,O
a,O
shhha55,O
cents,O
a,O
share,O
",",O
ents,O
a,O
share,O
",",O
but,O
ssa,O
share,O
",",O
but,O
said,O
the,O
losses,O
for,O
the,O
unusual,O
items,O
were,O
larger,O
than,O
expected,O
.,O
Still,O
",",O
Bethlehem,O
',O
s,O
core,O
basic,O
steel,O
operations,O
experienced,O
a,O
steep,O
drop,O
in,O
operating,O
profit,O
to,O
$,O
58,O
.,O
6,O
million,O
from,O
$,O
186,O
.,O
4,O
million,O
a,B-DATE
year,I-DATE
ago,I-DATE
",",O
when,O
the,O
industry,O
enjoyed,O
strong,O
demand,O
and,O
