token,tag
Unisys,O
Corp,O
.',O
s,O
announcement,O
Friday,B-DATE
of,O
a,O
$,O
648,O
.,O
2,O
million,O
loss,O
for,O
the,B-DATE
third,I-DATE
quarter,I-DATE
showed,O
that,O
the,O
company,O
is,O
moving,O
even,O
faster,O
than,O
expected,O
to,O
take,O
write,O
-,O
offs,O
on,O
its,O
various,O
problems,O
and,O
prepare,O
for,O
a,O
turnaround,O
next,B-DATE
year,I-DATE
.,O
At,O
the,O
same,O
time,O
",",O
the,O
sheer,O
size,O
of,O
the,O
loss,O
",",O
coupled,O
with,O
a,O
slowing,O
of,O
orders,O
",",O
made,O
some,O
securities,O
analysts,O
wonder,O
just,O
how,O
strong,O
that,O
turnaround,O
will,O
be,O
at,O
the,O
computer,O
maker,O
and,O
defense,O
-,O
electronics,O
concern,O
.,O
"""",O
Unisys,O
is,O
getting,O
clobbered,O
.,O
Just,O
clobbered,O
",""",O
said,O
Ulric,O
Weil,O
",",O
an,O
analyst,O
at,O
Weil,O
amp,O
Associates,O
who,O
had,O
once,O
been,O
high,O
on,O
the,O
company,O
.,O
"""",O
The,O
quarter,O
was,O
terrible,O
",",O
and,O
the,O
future,O
looks,O
anything,O
but,O
encouraging,O
".""",O
Unisys,O
",",O
whose,O
revenue,O
inched,O
up,O
3,O
.,O
7,O
%,O
in,O
the,B-DATE
quarter,I-DATE
to,O
$,O
2,O
.,O
35,O
billion,O
from,O
$,O
2,O
.,O
27,O
billion,O
in,O
the,B-DATE
year,I-DATE
-,I-DATE
earlier,I-DATE
quarter,I-DATE
",",O
had,O
an,O
operating,O
loss,O
of,O
about,O
$,O
30,O
million,O
.,O
On,O
top,O
of,O
that,O
",",O
the,O
Blue,O
Bell,O
",",O
Pa,O
".,",O
concern,O
took,O
a,O
$,O
230,O
million,O
charge,O
related,O
to,O
the,O
layoffs,O
of,O
8,O
",",O
000,O
employees,O
.,O
That,O
is,O
at,O
the,O
high,O
end,O
of,O
the,O
range,O
of,O
7,O
",",O
000,O
to,O
8,O
",",O
000,O
employees,O
that,O
Unisys,O
said,O
a,B-DATE
month,I-DATE
ago,I-DATE
would,O
be,O
laid,O
off,O
.,O
Unisys,O
said,O
that,O
should,O
help,O
it,O
save,O
$,O
500,O
million,O
a,B-DATE
year,I-DATE
in,O
costs,O
",",O
again,O
at,O
the,O
high,O
end,O
of,O
the,O
previously,O
reported,O
range,O
of,O
$,O
400,O
million,O
to,O
$,O
500,O
million,O
.,O
The,O
company,O
also,O
took,O
a,O
write,O
-,O
off,O
of,O
$,O
150,O
million,O
to,O
cover,O
losses,O
on,O
some,O
fixed,O
-,O
price,O
defense,O
contracts,O
",",O
as,O
some,O
new,O
managers,O
took,O
a,O
hard,O
look,O
at,O
the,O
prospects,O
for,O
that,O
slow,O
-,O
growing,O
business,O
.,O
In,O
addition,O
",",O
Unisys,O
set,O
up,O
an,O
unspecified,O
reserve,O
--,O
apparently,O
$,O
60,O
million,O
to,O
$,O
70,O
million,O
--,O
to,O
cover,O
the,O
minimum,O
amount,O
it,O
will,O
have,O
to,O
pay,O
the,O
government,O
because,O
of,O
its,O
involvement,O
in,O
the,O
defense,O
-,O
procurement,O
scandal,O
.,O
Unisys,O
also,O
noted,O
that,O
it,O
paid,O
$,O
78,O
.,O
8,O
million,O
in,O
taxes,O
during,O
the,B-DATE
quarter,I-DATE
",",O
even,O
though,O
tax,O
payments,O
normally,O
would,O
be,O
minimal,O
in,O
a,O
quarter,O
that,O
produced,O
such,O
a,O
big,O
loss,O
.,O
The,O
tax,O
payments,O
will,O
leave,O
Unisys,O
with,O
$,O
225,O
million,O
in,O
loss,O
carry,O
-,O
forwards,O
that,O
will,O
cut,O
tax,O
payments,O
in,O
future,B-DATE
quarters,I-DATE
.,O
In,O
addition,O
",",O
Unisys,O
said,O
it,O
reduced,O
computer,O
inventories,O
a,O
further,O
$,O
100,O
million,O
during,O
the,B-DATE
quarter,I-DATE
",",O
leaving,O
it,O
within,O
$,O
100,O
million,O
of,O
its,O
goal,O
of,O
a,O
reduction,O
of,O
$,O
500,O
million,O
by,O
the,B-DATE
end,I-DATE
of,I-DATE
the,I-DATE
year,I-DATE
.,O
Still,O
",",O
Unisys,O
said,O
its,O
European,O
business,O
was,O
weak,O
during,O
the,B-DATE
quarter,I-DATE
",",O
a,O
worrisome,O
sign,O
given,O
that,O
the,O
company,O
has,O
relied,O
on,O
solid,O
results,O
overseas,O
to,O
overcome,O
weakness,O
in,O
the,O
U,O
.,O
S,O
.,O
over,O
the,B-DATE
past,I-DATE
several,I-DATE
quarters,I-DATE
.,O
The,O
company,O
also,O
reported,O
slower,O
growth,O
in,O
another,O
important,O
business,O
:,O
systems,O
that,O
use,O
the,O
Unix,O
operating,O
system,O
.,O
That,O
would,O
be,O
a,O
huge,O
problem,O
if,O
it,O
were,O
to,O
continue,O
",",O
because,O
Unisys,O
is,O
betting,O
its,O
business,O
on,O
the,O
assumption,O
that,O
customers,O
want,O
to,O
move,O
away,O
from,O
using,O
operating,O
systems,O
that,O
run,O
on,O
only,O
one,O
manufacturer,O
',O
s,O
equipment,O
and,O
toward,O
systems,O
--,O
mainly,O
Unix,O
--,O
that,O
work,O
on,O
almost,O
anyone,O
',O
s,O
machines,O
.,O
In,O
addition,O
",",O
Unisys,O
must,O
deal,O
with,O
its,O
increasingly,O
oppressive,O
debt,O
load,O
.,O
Debt,O
has,O
risen,O
to,O
around,O
$,O
4,O
billion,O
",",O
or,O
about,O
50,O
%,O
of,O
total,O
capitalization,O
.,O
That,O
means,O
Unisys,O
must,O
pay,O
about,O
$,O
100,O
million,O
in,O
interest,O
every,B-SET
quarter,I-SET
",",O
on,O
top,O
of,O
$,O
27,O
million,O
in,O
dividends,O
on,O
preferred,O
stock,O
.,O
Jim,O
Unruh,O
",",O
Unisys,O
',O
s,O
president,O
",",O
said,O
he,O
is,O
approaching,O
next,B-DATE
year,I-DATE
with,O
caution,O
.,O
He,O
said,O
the,O
strength,O
of,O
the,O
world,O
-,O
wide,O
economy,O
is,O
suspect,O
",",O
and,O
doesn,O
',O
t,O
see,O
much,O
revenue,O
growth,O
in,O
the,O
cards,O
.,O
He,O
also,O
said,O
that,O
the,O
price,O
wars,O
flaring,O
up,O
in,O
parts,O
of,O
the,O
computer,O
industry,O
will,O
continue,O
through,O
next,B-DATE
year,I-DATE
.,O
He,O
said,O
the,O
move,O
toward,O
standard,O
operating,O
systems,O
means,O
customers,O
aren,O
',O
t,O
locked,O
into,O
buying,O
from,O
their,O
traditional,O
computer,O
supplier,O
and,O
can,O
force,O
prices,O
down,O
.,O
That,O
",",O
he,O
said,O
",",O
is,O
why,O
Unisys,O
is,O
overhauling,O
its,O
whole,O
business,O
:,O
It,O
needs,O
to,O
prepare,O
for,O
a,O
world,O
in,O
which,O
profit,O
margins,O
will,O
be,O
lower,O
than,O
computer,O
companies,O
have,O
been,O
used,O
to,O
.,O
"""",O
We,O
',O
ve,O
approached,O
this,O
not,O
as,O
a,O
response,O
to,O
a,O
temporary,O
condition,O
in,O
the,O
industry,O
but,O
as,O
a,O
fundamental,O
change,O
the,O
industry,O
is,O
going,O
through,O
",""",O
Mr,O
.,O
Unruh,O
said,O
.,O
"""",O
The,O
information,O
-,O
systems,O
industry,O
is,O
still,O
going,O
to,O
be,O
a,O
high,O
-,O
growth,O
business,O
",",O
and,O
we,O
',O
re,O
confident,O
that,O
we,O
have,O
tremendous,O
assets,O
as,O
a,O
company,O
.,O
But,O
we,O
don,O
',O
t,O
minimize,O
the,O
challenges,O
of,O
