West,O,
German,O,
and,O,
French,O,
authorities,O,
have,O,
cleared,O,
Dresdner,O,
Bank,O,
AG,O,
',O,
s,O,
takeover,O,
of,O,
a,O,
majority,O,
stake,O,
in,O,
Banque,O,
Internationale,O,
de,O,
Placement,O,
(,O,
BIP,O,
"),",O,
Dresdner,O,
Bank,O,
said,O,
.,O,
The,O,
approval,O,
",",O,
which,O,
had,O,
been,O,
expected,O,
",",O,
permits,O,
West,O,
Germany,O,
',O,
s,O,
second,O,
-,O,
largest,O,
bank,O,
to,O,
acquire,O,
shares,O,
of,O,
the,O,
French,O,
investment,O,
bank,O,
.,O,
In,O,
a,O,
first,O,
step,O,
",",O,
Dresdner,O,
Bank,O,
will,O,
buy,O,
32,O,
.,O,
99,O,
%,O,
of,O,
BIP,O,
for,O,
1,O,
",",O,
015,O,
French,O,
francs,O,
($,O,
162,O,
),O,
a,O,
share,O,
",",O,
or,O,
528,O,
million,O,
francs,O,
($,O,
84,O,
.,O,
7,O,
million,O,
).,O,
Dresdner,O,
Bank,O,
said,O,
it,O,
will,O,
also,O,
buy,O,
all,O,
shares,O,
tendered,O,
by,O,
shareholders,O,
on,O,
the,O,
Paris,O,
Stock,O,
Exchange,O,
at,O,
the,O,
same,O,
price,O,
from,O,
today,B-DATE,
through,O,
Nov,B-DATE,
.,I-DATE,
17,I-DATE,
.,O,
In,O,
addition,O,
",",O,
the,O,
bank,O,
has,O,
an,O,
option,O,
to,O,
buy,O,
a,O,
30,O,
.,O,
84,O,
%,O,
stake,O,
in,O,
BIP,O,
from,O,
Societe,O,
Generale,O,
after,O,
Jan,B-DATE,
.,I-DATE,
1,I-DATE,
",",I-DATE,
1990,I-DATE,
at,O,
1,O,
",",O,
015,O,
francs,O,
a,O,
share,O,
.,O,
