token,tag
Magna,O
International,O
Inc,O
.',O
s,O
chief,O
financial,O
officer,O
",",O
James,O
McAlpine,O
",",O
resigned,O
and,O
its,O
chairman,O
",",O
Frank,O
Stronach,O
",",O
is,O
stepping,O
in,O
to,O
help,O
turn,O
the,O
automotive,O
-,O
parts,O
manufacturer,O
around,O
",",O
the,O
company,O
said,O
.,O
Mr,O
.,O
Stronach,O
will,O
direct,O
an,O
effort,O
to,O
reduce,O
overhead,O
and,O
curb,O
capital,O
spending,O
"""",O
until,O
a,O
more,O
satisfactory,O
level,O
of,O
profit,O
is,O
achieved,O
and,O
maintained,O
",""",O
Magna,O
said,O
.,O
Stephen,O
Akerfeldt,O
",",O
currently,O
vice,O
president,O
finance,O
",",O
will,O
succeed,O
Mr,O
.,O
McAlpine,O
.,O
An,O
ambitious,O
expansion,O
has,O
left,O
Magna,O
with,O
excess,O
capacity,O
and,O
a,O
heavy,O
debt,O
load,O
as,O
the,O
automotive,O
industry,O
enters,O
a,O
downturn,O
.,O
The,O
company,O
has,O
reported,O
declines,O
in,O
operating,O
profit,O
in,O
each,B-DURATION
of,I-DURATION
the,I-DURATION
past,I-DURATION
three,I-DURATION
years,I-DURATION
",",O
despite,O
steady,O
sales,O
growth,O
.,O
Magna,O
recently,B-DATE
cut,O
its,O
quarterly,O
dividend,O
in,O
half,O
and,O
the,O
company,O
',O
s,O
Class,O
A,O
shares,O
are,O
wallowing,O
far,O
below,O
their,O
52,B-DURATION
-,I-DURATION
week,I-DURATION
high,O
of,O
16,O
.,O
125,O
Canadian,O
dollars,O
(,O
US,O
$,O
13,O
.,O
73,O
).,O
On,O
the,O
Toronto,O
Stock,O
Exchange,O
yesterday,B-DATE
",",O
Magna,O
shares,O
closed,O
up,O
37,O
.,O
5,O
Canadian,O
cents,O
to,O
C,O
$,O
9,O
.,O
625,O
.,O
Mr,O
.,O
Stronach,O
",",O
founder,O
and,O
controlling,O
shareholder,O
of,O
Magna,O
",",O
resigned,O
as,O
chief,O
executive,O
officer,O
last,B-DATE
year,I-DATE
to,O
seek,O
",",O
unsuccessfully,O
",",O
a,O
seat,O
in,O
Canada,O
',O
s,O
Parliament,O
.,O
Analysts,O
said,O
Mr,O
.,O
Stronach,O
wants,O
to,O
resume,O
a,O
more,O
influential,O
role,O
in,O
running,O
the,O
company,O
.,O
They,O
expect,O
him,O
to,O
cut,O
costs,O
throughout,O
the,O
organization,O
.,O
The,O
company,O
said,O
Mr,O
.,O
Stronach,O
will,O
personally,O
direct,O
the,O
restructuring,O
",",O
assisted,O
by,O
Manfred,O
Gingl,O
",",O
president,O
and,O
chief,O
executive,O
.,O
Neither,O
they,O
nor,O
Mr,O
.,O
McAlpine,O
could,O
be,O
reached,O
for,O
comment,O
.,O
Magna,O
said,O
Mr,O
.,O
McAlpine,O
resigned,O
to,O
pursue,O
a,O
consulting,O
career,O
",",O
with,O
Magna,O
as,O
one,O
of,O
his,O
clients,O
.,O
