token,tag
Crane,O
Co,O
.,O
said,O
it,O
holds,O
an,O
8,O
.,O
9,O
%,O
stake,O
in,O
Milton,O
Roy,O
Corp,O
".,",O
an,O
analytical,O
-,O
instruments,O
maker,O
",",O
and,O
may,O
seek,O
control,O
of,O
the,O
company,O
.,O
Crane,O
",",O
a,O
maker,O
of,O
engineered,O
products,O
for,O
aerospace,O
",",O
construction,O
",",O
defense,O
and,O
other,O
uses,O
",",O
made,O
the,O
disclosure,O
in,O
a,O
Securities,O
and,O
Exchange,O
Commission,O
filing,O
.,O
In,O
the,O
filing,O
",",O
Crane,O
said,O
that,O
in,O
the,B-DATE
past,I-DATE
it,O
considered,O
seeking,O
control,O
of,O
Milton,O
Roy,O
",",O
of,O
St,O
.,O
Petersburg,O
",",O
Fla,O
".,",O
through,O
a,O
merger,O
or,O
tender,O
offer,O
and,O
that,O
it,O
expects,O
to,O
continue,O
to,O
evaluate,O
an,O
acquisition,O
from,B-DATE
time,I-DATE
to,I-DATE
time,I-DATE
.,O
Crane,O
officials,O
didn,O
',O
t,O
return,O
phone,O
calls,O
seeking,O
comment,O
.,O
Crane,O
holds,O
504,O
",",O
200,O
Milton,O
Roy,O
shares,O
",",O
including,O
254,O
",",O
200,O
bought,O
from,O
Sept,B-DATE
.,I-DATE
14,I-DATE
to,O
Thursday,B-DATE
for,O
$,O
15,O
.,O
50,O
to,O
$,O
16,O
.,O
75,O
each,O
.,O
In,O
New,O
York,O
Stock,O
Exchange,O
composite,O
trading,O
Friday,B-DATE
",",O
Milton,O
Roy,O
shares,O
leaped,O
$,O
2,O
",",O
to,O
$,O
18,O
.,O
375,O
each,O
",",O
while,O
Crane,O
sank,O
$,O
1,O
.,O
125,O
",",O
to,O
$,O
21,O
.,O
125,O
a,O
share,O
.,O
John,O
M,O
.,O
McNamara,O
",",O
chief,O
financial,O
officer,O
of,O
Milton,O
Roy,O
",",O
said,O
the,O
company,O
has,O
no,O
comment,O
on,O
Crane,O
',O
s,O
filing,O
.,O
Milton,O
Roy,O
recently,B-DATE
fended,O
off,O
unsolicited,O
overtures,O
from,O
Thermo,O
Electron,O
Corp,O
".,",O
a,O
Waltham,O
",",O
Mass,O
".,",O
maker,O
of,O
biomedical,O
products,O
.,O
Milton,O
Roy,O
disclosed,O
in,O
May,B-DATE
that,O
it,O
was,O
approached,O
for,O
a,O
possible,O
acquisition,O
by,O
Thermo,O
Electron,O
",",O
which,O
agreed,O
to,O
purchase,O
Milton,O
Roy,O
',O
s,O
liquid,O
-,O
chromatography,O
line,O
for,O
$,O
22,O
million,O
in,O
February,B-DATE
.,O
Thermo,O
Electron,O
acquired,O
some,O
6,O
%,O
of,O
Milton,O
Roy,O
',O
s,O
common,O
stock,O
before,O
throwing,O
in,O
the,O
towel,O
and,O
reducing,O
its,O
stake,O
in,O
early,B-DATE
September,I-DATE
.,O
Gabelli,O
Group,O
began,O
raising,O
its,O
Milton,O
Roy,O
stake,O
in,O
July,B-DATE
",",O
and,O
holds,O
14,O
.,O
6,O
"%,",O
according,O
to,O
a,O
recent,B-DATE
SEC,O
filing,O
.,O
It,O
hasn,O
',O
t,O
made,O
merger,O
overtures,O
to,O
the,O
board,O
.,O
Earlier,B-DATE
this,I-DATE
month,I-DATE
",",O
Milton,O
Roy,O
signed,O
a,O
letter,O
of,O
intent,O
to,O
acquire,O
Automated,O
Custom,O
Systems,O
Inc,O
".,",O
Orange,O
",",O
Calif,O
".,",O
and,O
its,O
sister,O
operation,O
",",O
Environmental,O
Testing,O
Co,O
".,",O
in,O
Aurora,O
",",O
Colo,O
.,O
The,O
companies,O
are,O
automotive,O
-,O
emissions,O
-,O
testing,O
concerns,O
.,O
Under,O
the,O
terms,O
",",O
Milton,O
Roy,O
will,O
pay,O
an,O
initial,O
$,O
4,O
million,O
for,O
the,O
operations,O
and,O
additional,O
payments,O
during,O
the,B-DURATION
next,I-DURATION
four,I-DURATION
years,I-DURATION
based,O
on,O
the,O
earnings,O
performance,O
of,O
the,O
businesses,O
.,O
In,O
the,B-DURATION
nine,I-DURATION
months,I-DURATION
",",O
Milton,O
Roy,O
earned,O
$,O
6,O
.,O
6,O
million,O
",",O
or,O
$,O
1,O
.,O
18,O
a,O
share,O
",",O
on,O
sales,O
of,O
$,O
94,O
.,O
3,O
million,O
.,O
