token,tag
Hudson,O
',O
s,O
Bay,O
Co,O
.,O
announced,O
terms,O
of,O
a,O
previously,O
proposed,O
rights,O
issue,O
that,O
is,O
expected,O
to,O
raise,O
about,O
396,O
million,O
Canadian,O
dollars,O
(,O
US,O
$,O
337,O
million,O
),O
net,O
of,O
expenses,O
.,O
Proceeds,O
of,O
the,O
offering,O
will,O
be,O
used,O
to,O
redeem,O
C,O
$,O
264,O
million,O
of,O
preferred,O
shares,O
and,O
to,O
reduce,O
short,O
-,O
term,O
debt,O
",",O
the,O
company,O
said,O
.,O
Canada,O
',O
s,O
largest,O
department,O
store,O
operator,O
said,O
the,O
rights,O
offering,O
will,O
entitle,O
holders,O
of,O
its,O
ordinary,O
shares,O
",",O
except,O
residents,O
in,O
the,O
U,O
.,O
S,O
.,O
and,O
Britain,O
",",O
to,O
subscribe,O
for,O
two,O
additional,O
shares,O
for,O
every,O
five,O
shares,O
held,O
at,O
a,O
price,O
of,O
C,O
$,O
31,O
.,O
25,O
a,O
share,O
.,O
The,O
record,O
date,O
is,O
Nov,B-DATE
.,I-DATE
9,I-DATE
.,O
The,O
company,O
has,O
about,O
31,O
million,O
ordinary,O
shares,O
outstanding,O
.,O
On,O
the,O
Toronto,O
Stock,O
Exchange,O
",",O
Hudson,O
',O
s,O
Bay,O
shares,O
closed,O
at,O
C,O
$,O
35,O
",",O
up,O
12,O
.,O
5,O
cents,O
.,O
Hudson,O
',O
s,O
Bay,O
said,O
that,O
Woodbridge,O
Co,O
".,",O
which,O
currently,B-DATE
holds,O
about,O
77,O
%,O
of,O
the,O
ordinary,O
shares,O
",",O
will,O
subscribe,O
for,O
all,O
the,O
shares,O
to,O
which,O
it,O
is,O
entitled,O
and,O
for,O
any,O
shares,O
that,O
aren,O
',O
t,O
otherwise,O
taken,O
up,O
.,O
Woodbridge,O
is,O
a,O
holding,O
company,O
owned,O
by,O
Toronto,O
',O
s,O
Thomson,O
family,O
.,O
Hudson,O
',O
s,O
Bay,O
said,O
it,O
will,O
redeem,O
9,O
.,O
5,O
million,O
Series,O
H,O
preferred,O
shares,O
on,O
Oct,B-DATE
.,I-DATE
31,I-DATE
at,O
a,O
price,O
of,O
C,O
$,O
27,O
.,O
75,O
each,O
.,O
The,O
move,O
was,O
approved,O
at,O
a,O
special,O
shareholders,O
',O
meeting,O
yesterday,B-DATE
.,O
Gary,O
Lukassen,O
",",O
chief,O
financial,O
officer,O
",",O
said,O
redemption,O
of,O
the,O
preferred,O
shares,O
",",O
originally,O
issued,O
at,O
C,O
$,O
25,O
each,O
",",O
will,O
eliminate,O
dividend,O
payments,O
of,O
C,O
$,O
17,O
.,O
9,O
million,O
annually,B-SET
.,O
