token,tag
UNIFIRST,O
Corp,O
.,O
declared,O
a,O
2,O
-,O
for,O
-,O
1,O
stock,O
split,O
.,O
The,O
Wilmington,O
",",O
Mass,O
".,",O
garment,O
service,O
company,O
also,O
boosted,O
its,O
quarterly,O
dividend,O
20,O
%,O
to,O
three,O
cents,O
a,O
share,O
adjusted,O
for,O
the,O
split,O
.,O
The,O
dividend,O
had,O
been,O
five,O
cents,O
a,O
share,O
.,O
The,O
split,O
and,O
quarterly,O
dividend,O
will,O
be,O
payable,O
Jan,B-DATE
.,I-DATE
3,I-DATE
to,O
stock,O
of,O
record,O
Nov,B-DATE
.,I-DATE
16,I-DATE
",",O
the,O
company,O
said,O
.,O
The,O
split,O
will,O
raise,O
the,O
number,O
of,O
shares,O
outstanding,O
to,O
about,O
10,O
.,O
2,O
million,O
.,O
Separately,O
",",O
UniFirst,O
reported,O
that,O
net,O
income,O
rose,O
21,O
%,O
to,O
$,O
3,O
million,O
",",O
or,O
29,O
cents,O
a,O
share,O
adjusted,O
for,O
the,O
split,O
",",O
for,O
the,B-DATE
fourth,I-DATE
quarter,I-DATE
ended,O
Aug,B-DATE
.,I-DATE
26,I-DATE
.,O
A,B-DATE
year,I-DATE
earlier,I-DATE
UniFirst,O
earned,O
$,O
2,O
.,O
4,O
million,O
",",O
or,O
24,O
cents,O
a,O
share,O
adjusted,O
for,O
the,O
split,O
.,O
Sales,O
rose,O
to,O
$,O
52,O
.,O
4,O
million,O
from,O
$,O
50,O
.,O
1,O
million,O
.,O
