token,tag
HAVANA,O
(,O
AP,O
),O
--,O
The,O
grandmother,O
of,O
Elian,O
Gonzalez,O
said,O
she,O
is,O
willing,O
to,O
go,O
to,O
Miami,O
to,O
bring,O
the,O
six,O
-,O
year,O
-,O
old,O
boy,O
home,O
to,O
Cuba,O
",",O
while,O
Fidel,O
Castro,O
',O
s,O
point,O
man,O
on,O
U,O
.,O
S,O
.,O
relations,O
expressed,O
impatience,O
at,O
Washington,O
',O
s,O
failure,O
to,O
enforce,O
a,O
repatriation,O
order,O
.,O
In,O
a,O
massive,O
demonstration,O
demanding,O
Elian,O
',O
s,O
return,O
",",O
tens,O
of,O
thousands,O
of,O
Cuban,O
women,O
--,O
hundreds,O
visibly,O
pregnant,O
and,O
others,O
carrying,O
small,O
children,O
--,O
marched,O
along,O
Havana,O
',O
s,O
seaside,O
boulevard,O
on,O
Friday,B-DATE
to,O
the,O
U,O
.,O
S,O
.,O
mission,O
",",O
waving,O
Cuban,O
flags,O
and,O
chanting,O
``,O
Bring,O
back,O
our,O
son,O
!'',O
Elian,O
',O
s,O
young,O
stepmother,O
",",O
Nelsy,O
",",O
flanked,O
by,O
his,O
two,O
grandmothers,O
",",O
was,O
at,O
the,O
head,O
of,O
the,O
``,O
March,O
of,O
the,O
Combatant,O
Mothers,O
",''",O
pushing,O
his,O
half,O
-,O
brother,O
in,O
a,O
stroller,O
.,O
Cuban,O
authorities,O
estimated,O
that,O
100,O
",",O
000,O
women,O
participated,O
in,O
the,O
march,O
.,O
The,O
protest,O
marked,O
a,O
return,O
to,O
the,O
larger,O
demonstrations,O
of,O
early,B-DATE
December,I-DATE
",",O
when,O
hundreds,O
of,O
thousands,O
of,O
people,O
rallied,O
in,O
some,O
of,O
Cuba,O
',O
s,O
biggest,O
gatherings,O
since,O
the,O
triumph,O
of,O
the,O
revolution,O
that,O
brought,O
President,O
Castro,O
to,O
power,O
41,B-DATE
years,I-DATE
ago,I-DATE
.,O
Elian,O
",",O
the,O
boy,O
at,O
the,O
center,O
of,O
the,O
international,O
dispute,O
",",O
was,O
found,O
clinging,O
to,O
an,O
inner,O
tube,O
Nov,B-DATE
.,I-DATE
25,I-DATE
off,O
the,O
coast,O
of,O
Florida,O
