token,tag
HEALTHDYNE,O
Inc,O
".,",O
Atlanta,O
",",O
said,O
its,O
subsidiary,O
",",O
Home,O
Nutritional,O
Services,O
Inc,O
".,",O
registered,O
with,O
the,O
Securities,O
and,O
Exchange,O
Commission,O
an,O
initial,O
public,O
offering,O
of,O
four,O
million,O
shares,O
of,O
common,O
.,O
The,O
in,O
-,O
home,O
health,O
care,O
services,O
provider,O
said,O
it,O
will,O
sell,O
1,O
.,O
8,O
million,O
of,O
the,O
new,O
shares,O
",",O
while,O
Home,O
Nutritional,O
Services,O
will,O
sell,O
the,O
remaining,O
2,O
.,O
2,O
million,O
.,O
The,O
company,O
estimates,O
the,O
offering,O
price,O
at,O
between,O
$,O
14,O
and,O
$,O
16,O
a,O
share,O
.,O
The,O
company,O
said,O
it,O
expects,O
to,O
use,O
the,O
proceeds,O
to,O
repay,O
certain,O
bank,O
debt,O
and,O
for,O
general,O
corporate,O
purposes,O
",",O
including,O
establishing,O
new,O
operating,O
centers,O
and,O
possible,O
acquisitions,O
.,O
Home,O
Nutritional,O
currently,B-DATE
has,O
10,O
million,O
shares,O
outstanding,O
.,O
It,O
will,O
have,O
11,O
.,O
8,O
million,O
shares,O
outstanding,O
after,O
the,O
offering,O
",",O
with,O
Healthdyne,O
owning,O
about,O
65,O
%,O
of,O
the,O
total,O
.,O
